cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
8940	chr2R	21025539	21025551	+	2	21025551	8	7	21025540	21025551	12
8941	chr2R	21057734	21057845	+	32	21057791	2902	565	21057771	21057820	50
8942	chr2R	21057913	21057969	+	5	21057961	110	61	21057939	21057969	31
8943	chr2R	21058264	21058271	+	2	21058271	5	3	21058265	21058271	7
8944	chr2R	21058532	21058536	+	2	21058536	6	4	21058533	21058536	4
8945	chr2R	21058583	21058637	+	7	21058621	27	10	21058586	21058635	50
8946	chr2R	21060767	21060849	+	19	21060805	903	170	21060770	21060806	37
8947	chr2R	21061112	21061140	+	2	21061113	3	2	21061113	21061140	28
8948	chr2R	21061261	21061270	+	2	21061262	2	1	21061262	21061270	9
8949	chr2R	21062321	21062334	+	2	21062334	3	2	21062322	21062334	13
8950	chr2R	21068208	21068305	+	23	21068260	659	193	21068209	21068275	67
8951	chr2R	21074022	21074075	+	4	21074026	125	68	21074023	21074057	35
8952	chr2R	21075664	21075700	+	2	21075665	2	1	21075665	21075700	36
8953	chr2R	21076343	21076447	+	24	21076440	1710	384	21076374	21076440	67
8954	chr2R	21076496	21076650	+	23	21076570	3358	1786	21076546	21076574	29
8955	chr2R	21076840	21076867	+	3	21076845	263	184	21076841	21076845	5
8956	chr2R	21080609	21080619	+	6	21080610	2253	999	21080610	21080615	6
8957	chr2R	21080798	21080802	+	2	21080799	29	19	21080799	21080802	4
8958	chr2R	21084337	21084344	+	4	21084338	210	169	21084338	21084342	5
8959	chr2R	21092220	21092223	+	3	21092223	442	391	21092222	21092223	2
8960	chr2R	21093296	21093360	+	8	21093340	183	52	21093298	21093353	56
8961	chr2R	21094507	21094534	+	2	21094508	90	85	21094508	21094508	1
8962	chr2R	21121553	21121638	+	17	21121576	459	135	21121563	21121606	44
8963	chr2R	21128550	21128661	+	22	21128584	1552	530	21128572	21128612	41
8964	chr2R	21128718	21128794	+	6	21128784	9	3	21128719	21128794	76
8965	chr2R	21128965	21128968	+	2	21128966	2	1	21128966	21128968	3
8966	chr2R	21141984	21142026	+	3	21141990	4	2	21141985	21142026	42
8967	chr2R	21142286	21142341	+	4	21142337	72	32	21142321	21142341	21
8968	chr2R	21142442	21142443	+	1	21142443	908	908	21142443	21142443	1
8969	chr2R	21142715	21142726	+	3	21142726	14	10	21142716	21142726	11
8970	chr2R	21142777	21142791	+	2	21142778	15	14	21142778	21142778	1
8971	chr2R	21142853	21142871	+	3	21142870	91	39	21142854	21142871	18
8972	chr2R	21143543	21143744	+	66	21143595	9969	5590	21143589	21143677	89
8973	chr2R	21143808	21143869	+	4	21143809	59	20	21143809	21143869	61
8974	chr2R	21143984	21143985	+	1	21143985	54	54	21143985	21143985	1
8975	chr2R	21144091	21144120	+	2	21144120	51	37	21144092	21144120	29
8976	chr2R	21146184	21146252	+	9	21146203	412	102	21146203	21146236	34
8977	chr2R	21146457	21146621	+	19	21146569	42	9	21146488	21146572	85
8978	chr2R	21168168	21168283	+	11	21168266	29	7	21168169	21168266	98
8979	chr2R	21168931	21169024	+	20	21168935	651	125	21168935	21168974	40
8980	chr2R	21169378	21169526	+	14	21169402	31	6	21169382	21169526	145
8981	chr2R	21170999	21171086	+	15	21171026	445	181	21171003	21171043	41
8982	chr2R	21171229	21171235	+	3	21171230	4	2	21171230	21171235	6
8983	chr2R	21174150	21174227	+	8	21174227	21	10	21174167	21174227	61
8984	chr2R	21175314	21175320	+	2	21175320	75	45	21175315	21175320	6
8985	chr2R	21178219	21178257	+	2	21178220	2	1	21178220	21178257	38
8986	chr2R	21179119	21179123	+	2	21179120	24	18	21179120	21179123	4
8987	chr2R	21183274	21183342	+	13	21183322	2299	2034	21183322	21183322	1
8988	chr2R	21183397	21183481	+	4	21183398	34	13	21183398	21183450	53
8989	chr2R	21192247	21192257	+	2	21192257	32	18	21192248	21192257	10
8990	chr2R	21192613	21192638	+	2	21192638	20	12	21192614	21192638	25
8991	chr2R	21200477	21200488	+	4	21200487	363	306	21200484	21200487	4
8992	chr2R	21208557	21208558	+	1	21208558	56	56	21208558	21208558	1
8993	chr2R	21212401	21212424	+	3	21212424	11	6	21212406	21212424	19
8994	chr2R	21225699	21225774	+	13	21225715	140	48	21225704	21225734	31
8995	chr2R	21226009	21226065	+	7	21226048	11	3	21226025	21226065	41
8996	chr2R	21228846	21228962	+	13	21228861	179	62	21228861	21228918	58
8997	chr2R	21248979	21249044	+	7	21248980	174	64	21248980	21249044	65
8998	chr2R	21254502	21254507	+	2	21254507	28	15	21254503	21254507	5
8999	chr2R	21255314	21255401	+	14	21255333	412	173	21255329	21255374	46
9000	chr2R	21266068	21266115	+	6	21266115	65	19	21266069	21266115	47
9001	chr2R	21282274	21282382	+	20	21282279	588	123	21282279	21282342	64
9002	chr2R	21283043	21283047	+	2	21283044	39	23	21283044	21283047	4
9003	chr2R	21293548	21293669	+	12	21293596	348	78	21293549	21293639	91
9004	chr2R	21293720	21293866	+	57	21293772	5328	1381	21293749	21293779	31
9005	chr2R	21294053	21294054	+	1	21294054	70	70	21294054	21294054	1
9006	chr2R	21295617	21295703	+	15	21295657	583	287	21295652	21295685	34
9007	chr2R	21299766	21299785	+	2	21299767	26	15	21299767	21299785	19
9008	chr2R	21313394	21313395	+	1	21313395	102	102	21313395	21313395	1
9009	chr2R	21313619	21313620	+	1	21313620	50	50	21313620	21313620	1
9010	chr2R	21313874	21313884	+	6	21313880	584	361	21313877	21313880	4
9011	chr2R	21318711	21318713	+	2	21318712	3	2	21318712	21318713	2
9012	chr2R	21321508	21321599	+	11	21321548	185	31	21321509	21321571	63
9013	chr2R	21323163	21323171	+	3	21323170	5	2	21323164	21323171	8
9014	chr2R	21323388	21323475	+	21	21323437	1194	322	21323409	21323437	29
9015	chr2R	21323692	21323732	+	4	21323732	35	15	21323693	21323732	40
9016	chr2R	21324110	21324141	+	7	21324113	37	10	21324111	21324140	30
9017	chr2R	21324184	21324270	+	5	21324238	26	13	21324237	21324270	34
9018	chr2R	21335142	21335144	+	2	21335144	24	22	21335144	21335144	1
9019	chr2R	21353566	21353587	+	2	21353567	3	2	21353567	21353587	21
9020	chr2R	21386621	21386629	+	3	21386626	178	164	21386626	21386626	1
9021	chr2R	21389404	21389425	+	2	21389405	40	27	21389405	21389425	21
9022	chr2R	21401686	21401753	+	14	21401731	675	173	21401690	21401733	44
9023	chr2R	21451661	21451672	+	2	21451662	65	55	21451662	21451672	11
9024	chr2R	21456257	21456328	+	5	21456258	111	33	21456258	21456328	71
9025	chr2R	21465628	21465682	+	6	21465629	198	66	21465629	21465682	54
9026	chr2R	21481891	21481988	+	14	21481929	468	299	21481929	21481969	41
9027	chr2R	21484232	21484244	+	3	21484241	3	1	21484233	21484244	12
9028	chr2R	21495111	21495139	+	2	21495112	2	1	21495112	21495139	28
9029	chr2R	21502053	21502150	+	30	21502102	4547	2335	21502099	21502142	44
9030	chr2R	21502192	21502278	+	6	21502199	92	38	21502193	21502278	86
9031	chr2R	21502396	21502453	+	4	21502397	32	27	21502397	21502425	29
9032	chr2R	21507361	21507532	+	47	21507450	7467	1669	21507424	21507474	51
9033	chr2R	21511580	21511583	+	2	21511581	2	1	21511581	21511583	3
9034	chr2R	21512127	21512172	+	4	21512166	80	56	21512166	21512172	7
9035	chr2R	21516910	21516941	+	2	21516941	36	22	21516911	21516941	31
9036	chr2R	21561968	21562015	+	3	21561997	3	1	21561969	21562015	47
9037	chr2R	21575274	21575329	+	12	21575307	450	137	21575283	21575307	25
9038	chr2R	21583454	21583556	+	40	21583485	5257	560	21583467	21583511	45
9039	chr2R	21583741	21583781	+	2	21583781	23	14	21583742	21583781	40
9040	chr2R	21583865	21583867	+	2	21583867	81	64	21583866	21583867	2
9041	chr2R	21584086	21584091	+	3	21584088	49	21	21584087	21584091	5
9042	chr2R	21589898	21589927	+	3	21589919	4	2	21589899	21589927	29
9043	chr2R	21590012	21590019	+	3	21590013	10	4	21590013	21590019	7
9044	chr2R	21590243	21590371	+	28	21590261	1659	302	21590252	21590307	56
9045	chr2R	21590567	21590590	+	3	21590571	37	25	21590568	21590571	4
9046	chr2R	21590699	21590729	+	2	21590700	3	2	21590700	21590729	30
9047	chr2R	21591174	21591179	+	2	21591175	61	47	21591175	21591179	5
9048	chr2R	21612955	21612984	+	2	21612956	91	56	21612956	21612984	29
9049	chr2R	21616999	21617003	+	2	21617003	39	27	21617000	21617003	4
9050	chr2R	21625045	21625051	+	2	21625046	51	37	21625046	21625051	6
9051	chr2R	21633875	21633944	+	5	21633876	13	6	21633876	21633928	53
9052	chr2R	21634235	21634358	+	13	21634321	410	96	21634252	21634321	70
9053	chr2R	21634622	21634715	+	13	21634715	240	80	21634629	21634715	87
9054	chr2R	21635204	21635262	+	5	21635244	13	4	21635205	21635257	53
9055	chr2R	21646176	21646182	+	4	21646178	798	770	21646178	21646178	1
9056	chr2R	21651601	21651740	+	9	21651643	78	27	21651602	21651649	48
9057	chr2R	21652064	21652093	+	3	21652065	8	4	21652065	21652093	29
9058	chr2R	21658037	21658496	+	116	21658268	17669	1915	21658084	21658297	214
9059	chr2R	21659649	21659690	+	4	21659685	11	4	21659650	21659690	41
9060	chr2R	21663141	21663160	+	2	21663160	166	141	21663142	21663160	19
9061	chr2R	21664361	21664550	+	14	21664469	306	67	21664393	21664495	103
9062	chr2R	21665847	21665889	+	4	21665886	145	86	21665848	21665889	42
9063	chr2R	21665985	21666103	+	17	21666079	847	157	21665986	21666079	94
9064	chr2R	21666751	21666766	+	2	21666766	123	110	21666752	21666766	15
9065	chr2R	21666816	21666817	+	1	21666817	60	60	21666817	21666817	1
9066	chr2R	21666949	21666970	+	2	21666970	4	3	21666950	21666970	21
9067	chr2R	21667149	21667205	+	3	21667205	5	3	21667150	21667205	56
9068	chr2R	21669270	21669317	+	8	21669295	18	4	21669276	21669305	30
9069	chr2R	21670125	21670271	+	42	21670191	3134	448	21670141	21670214	74
9070	chr2R	21671668	21671813	+	39	21671680	4481	1618	21671680	21671732	53
9071	chr2R	21671917	21671972	+	4	21671918	11	5	21671918	21671966	49
9072	chr2R	21685254	21685437	+	51	21685307	8560	1327	21685275	21685349	75
9073	chr2R	21685482	21685693	+	29	21685541	327	81	21685511	21685589	79
9074	chr2R	21688903	21689056	+	45	21688958	10648	2159	21688954	21688986	33
9075	chr2R	21689194	21689216	+	2	21689195	9	5	21689195	21689216	22
9076	chr2R	21689274	21689312	+	2	21689275	2	1	21689275	21689312	38
9077	chr2R	21689412	21689476	+	4	21689446	24	16	21689416	21689446	31
9078	chr2R	21689541	21689543	+	2	21689543	27	19	21689542	21689543	2
9079	chr2R	21689680	21689682	+	2	21689682	36	26	21689681	21689682	2
9080	chr2R	21691194	21691287	+	20	21691276	616	107	21691214	21691276	63
9081	chr2R	21691557	21691698	+	37	21691618	3244	527	21691582	21691635	54
9082	chr2R	21691748	21691750	+	2	21691750	34	18	21691749	21691750	2
9083	chr2R	21693346	21693356	+	2	21693347	2	1	21693347	21693356	10
9084	chr2R	21713301	21713379	+	7	21713358	2815	2592	21713358	21713358	1
9085	chr2R	21714116	21714156	+	10	21714138	425	176	21714130	21714154	25
9086	chr2R	21715700	21715888	+	15	21715875	344	139	21715738	21715887	150
9087	chr2R	21715962	21715964	+	2	21715964	31	18	21715963	21715964	2
9088	chr2R	21717442	21717514	+	12	21717477	102	20	21717448	21717511	64
9089	chr2R	21717645	21717657	+	2	21717646	3	2	21717646	21717657	12
9090	chr2R	21717769	21717960	+	36	21717868	2844	1036	21717788	21717868	81
9091	chr2R	21718171	21718277	+	36	21718225	523	95	21718202	21718244	43
9092	chr2R	21720405	21720427	+	2	21720406	29	18	21720406	21720427	22
9093	chr2R	21720488	21720585	+	10	21720494	110	25	21720494	21720585	92
9094	chr2R	21756025	21756028	+	2	21756026	2	1	21756026	21756028	3
9095	chr2R	21757307	21757524	+	77	21757410	85266	55714	21757393	21757410	18
9096	chr2R	21758401	21758411	+	3	21758406	36	13	21758402	21758411	10
9097	chr2R	21765202	21765308	+	12	21765218	286	50	21765203	21765287	85
9098	chr2R	21765353	21765388	+	4	21765388	85	43	21765354	21765388	35
9099	chr2R	21765429	21765440	+	4	21765435	83	41	21765430	21765440	11
9100	chr2R	21765509	21765517	+	2	21765510	77	65	21765510	21765517	8
9101	chr2R	21766701	21766741	+	4	21766714	10	4	21766714	21766741	28
9102	chr2R	21767938	21768028	+	16	21767999	103	18	21767951	21767999	49
9103	chr2R	21768401	21768445	+	4	21768445	63	23	21768402	21768445	44
9104	chr2R	21768991	21769058	+	6	21769028	30	17	21768995	21769032	38
9105	chr2R	21769298	21769327	+	2	21769327	28	17	21769299	21769327	29
9106	chr2R	21773267	21773341	+	22	21773333	4953	2846	21773302	21773334	33
9107	chr2R	21796358	21796468	+	35	21796416	14485	6208	21796397	21796425	29
9108	chr2R	21803323	21803552	+	70	21803438	54157	27734	21803435	21803445	11
9109	chr2R	21803652	21803729	+	7	21803729	136	50	21803653	21803729	77
9110	chr2R	21803779	21803785	+	3	21803783	96	70	21803780	21803785	6
9111	chr2R	21803868	21803869	+	1	21803869	53	53	21803869	21803869	1
9112	chr2R	21803961	21803979	+	4	21803963	51	21	21803962	21803979	18
9113	chr2R	21804919	21804957	+	4	21804934	43	14	21804920	21804957	38
9114	chr2R	21951590	21951595	+	4	21951592	574	479	21951592	21951593	2
9115	chr2R	21951636	21951730	+	16	21951676	407	140	21951648	21951725	78
9116	chr2R	21973044	21973209	+	21	21973126	851	206	21973106	21973192	87
9117	chr2R	22003373	22003389	+	2	22003389	9	8	22003374	22003389	16
9118	chr2R	22012521	22012529	+	3	22012522	25	13	22012522	22012529	8
9119	chr2R	22019974	22019980	+	2	22019975	2	1	22019975	22019980	6
9120	chr2R	22034786	22034889	+	37	22034879	5336	1007	22034820	22034880	61
9121	chr2R	22039298	22039306	+	2	22039306	5	3	22039299	22039306	8
9122	chr2R	22043600	22043627	+	3	22043601	30	27	22043601	22043601	1
9123	chr2R	22060896	22060997	+	19	22060962	2674	798	22060942	22060962	21
9124	chr2R	22061173	22061364	+	34	22061238	2092	434	22061208	22061280	73
9125	chr2R	22061519	22061584	+	12	22061548	431	79	22061528	22061564	37
9126	chr2R	22062668	22062673	+	2	22062673	222	203	22062673	22062673	1
9127	chr2R	22066800	22066836	+	4	22066801	23	13	22066801	22066833	33
9128	chr2R	22066879	22067038	+	17	22066917	162	42	22066887	22066969	83
9129	chr2R	22067634	22067707	+	15	22067669	66	11	22067656	22067702	47
9130	chr2R	22068233	22068317	+	20	22068290	2617	1159	22068247	22068295	49
9131	chr2R	22068413	22068427	+	2	22068427	22	12	22068414	22068427	14
9132	chr2R	22068587	22068793	+	29	22068636	287	39	22068608	22068743	136
9133	chr2R	22072814	22072880	+	9	22072866	38	10	22072845	22072880	36
9134	chr2R	22073170	22073230	+	9	22073217	23	5	22073194	22073220	27
9135	chr2R	22075961	22075973	+	2	22075962	21	11	22075962	22075973	12
9136	chr2R	22076014	22076066	+	5	22076020	142	68	22076015	22076030	16
9137	chr2R	22080126	22080198	+	12	22080158	677	269	22080143	22080177	35
9138	chr2R	22080282	22080303	+	3	22080298	15	12	22080283	22080298	16
9139	chr2R	22080383	22080434	+	6	22080417	206	153	22080391	22080420	30
9140	chr2R	22095575	22095580	+	2	22095576	4	3	22095576	22095580	5
9141	chr2R	22101378	22101417	+	5	22101384	15	10	22101379	22101388	10
9142	chr2R	22103145	22103216	+	6	22103193	106	38	22103173	22103208	36
9143	chr2R	22122032	22122093	+	11	22122041	191	40	22122041	22122082	42
9144	chr2R	22122828	22122996	+	51	22122916	7515	3338	22122861	22122916	56
9145	chr2R	22127238	22127274	+	3	22127239	5	2	22127239	22127274	36
9146	chr2R	22127808	22127813	+	3	22127809	672	624	22127809	22127809	1
9147	chr2R	22136967	22136972	+	3	22136972	244	196	22136968	22136972	5
9148	chr2R	22138848	22138949	+	24	22138921	415	74	22138881	22138927	47
9149	chr2R	22139962	22140090	+	38	22140009	2947	531	22139997	22140051	55
9150	chr2R	22140562	22140574	+	3	22140564	159	125	22140563	22140574	12
9151	chr2R	22140669	22140831	+	14	22140827	365	134	22140728	22140829	102
9152	chr2R	22140873	22141081	+	17	22140928	493	112	22140908	22141051	144
9153	chr2R	22162099	22162207	+	28	22162159	242	33	22162132	22162182	51
9154	chr2R	22174825	22174840	+	3	22174840	13	7	22174826	22174840	15
9155	chr2R	22174910	22175003	+	15	22174958	1013	375	22174921	22174979	59
9156	chr2R	22175896	22175903	+	2	22175897	3	2	22175897	22175903	7
9157	chr2R	22179695	22179701	+	4	22179697	2395	2216	22179697	22179697	1
9158	chr2R	22180467	22180480	+	2	22180468	33	17	22180468	22180480	13
9159	chr2R	22183138	22183189	+	6	22183155	82	26	22183139	22183189	51
9160	chr2R	22185974	22186051	+	18	22185978	1279	327	22185975	22186019	45
9161	chr2R	22186184	22186225	+	3	22186185	20	12	22186185	22186225	41
9162	chr2R	22190691	22190708	+	3	22190696	5	2	22190692	22190708	17
9163	chr2R	22211317	22211488	+	50	22211426	8172	2049	22211367	22211436	70
9164	chr2R	22211583	22211613	+	5	22211584	18	9	22211584	22211613	30
9165	chr2R	22211779	22211781	+	2	22211780	16	10	22211780	22211781	2
9166	chr2R	22211876	22211942	+	4	22211877	40	20	22211877	22211942	66
9167	chr2R	22212813	22212891	+	17	22212829	941	186	22212819	22212857	39
9168	chr2R	22213484	22213488	+	2	22213488	18	10	22213485	22213488	4
9169	chr2R	22235775	22235849	+	5	22235776	11	4	22235776	22235826	51
9170	chr2R	22291691	22291765	+	10	22291738	31	13	22291728	22291753	26
9171	chr2R	22317656	22317740	+	13	22317665	4928	3488	22317665	22317666	2
9172	chr2R	22318922	22318960	+	2	22318960	16	13	22318923	22318960	38
9173	chr2R	22324980	22324983	+	2	22324983	29	19	22324981	22324983	3
9174	chr2R	22325312	22325338	+	2	22325313	25	15	22325313	22325338	26
9175	chr2R	22327594	22327596	+	2	22327596	71	43	22327595	22327596	2
9176	chr2R	22327709	22327734	+	2	22327734	60	47	22327710	22327734	25
9177	chr2R	22328518	22328573	+	4	22328552	74	32	22328519	22328573	55
9178	chr2R	22334392	22334472	+	10	22334430	42	9	22334424	22334472	49
9179	chr2R	22348252	22348371	+	40	22348328	13449	2642	22348286	22348329	44
9180	chr2R	22348480	22348535	+	15	22348494	513	117	22348491	22348530	40
9181	chr2R	22375029	22375170	+	29	22375092	2858	738	22375072	22375121	50
9182	chr2R	22375671	22375673	+	2	22375672	28	16	22375672	22375673	2
9183	chr2R	22375798	22375820	+	2	22375820	24	14	22375799	22375820	22
9184	chr2R	22379664	22379666	+	2	22379666	79	68	22379665	22379666	2
9185	chr2R	22383135	22383137	+	2	22383136	293	243	22383136	22383137	2
9186	chr2R	22387396	22387415	+	4	22387405	27	19	22387405	22387411	7
9187	chr2R	22394089	22394168	+	9	22394117	56	27	22394090	22394133	44
9188	chr2R	22400058	22400147	+	12	22400073	58	17	22400059	22400137	79
9189	chr2R	22411383	22411388	+	2	22411384	3	2	22411384	22411388	5
9190	chr2R	22411522	22411555	+	2	22411523	5	3	22411523	22411555	33
9191	chr2R	22411617	22411633	+	4	22411622	97	62	22411618	22411623	6
9192	chr2R	22411758	22411818	+	11	22411804	508	133	22411778	22411805	28
9193	chr2R	22411870	22412024	+	26	22412017	97	19	22411922	22412021	100
9194	chr2R	22415810	22416056	+	38	22415866	1192	246	22415813	22415921	109
9195	chr2R	22417506	22417509	+	2	22417509	12	11	22417509	22417509	1
9196	chr2R	22420035	22420059	+	2	22420059	3	2	22420036	22420059	24
9197	chr2R	22421003	22421079	+	13	22421019	589	139	22421014	22421074	61
9198	chr2R	22461241	22461276	+	3	22461264	60	34	22461242	22461276	35
9199	chr2R	22475837	22475841	+	2	22475838	7	6	22475838	22475841	4
9200	chr2R	22475881	22475899	+	3	22475899	8	5	22475882	22475899	18
9201	chr2R	22478382	22478388	+	4	22478387	667	601	22478387	22478387	1
9202	chr2R	22491112	22491142	+	2	22491113	2	1	22491113	22491142	30
9203	chr2R	22492164	22492279	+	17	22492215	571	120	22492194	22492226	33
9204	chr2R	22562274	22562415	+	49	22562340	15959	5878	22562326	22562342	17
9205	chr2R	22574627	22574667	+	3	22574642	12	8	22574628	22574642	15
9206	chr2R	22594603	22594699	+	27	22594672	3733	1256	22594668	22594680	13
9207	chr2R	22594775	22594793	+	5	22594793	17	10	22594776	22594793	18
9208	chr2R	22599338	22599339	+	1	22599339	174	174	22599339	22599339	1
9209	chr2R	22606058	22606165	+	53	22606131	8287	2040	22606093	22606137	45
9210	chr2R	22606247	22606284	+	2	22606284	33	22	22606248	22606284	37
9211	chr2R	22608303	22608331	+	2	22608331	19	14	22608304	22608331	28
9212	chr2R	22608497	22608636	+	25	22608534	3887	1646	22608534	22608540	7
9213	chr2R	22608684	22608740	+	5	22608739	80	47	22608715	22608740	26
9214	chr2R	22608797	22608811	+	5	22608803	108	30	22608798	22608811	14
9215	chr2R	22612406	22612474	+	7	22612460	31	14	22612430	22612474	45
9216	chr2R	22614329	22614330	+	1	22614330	182	182	22614330	22614330	1
9217	chr2R	22637740	22637867	+	33	22637787	1965	637	22637772	22637833	62
9218	chr2R	22638308	22638310	+	2	22638309	4	3	22638309	22638310	2
9219	chr2R	22646615	22646631	+	2	22646631	18	16	22646616	22646631	16
9220	chr2R	22650492	22650584	+	20	22650557	2068	784	22650529	22650563	35
