consensus.cluster	chr	start	end	strand	tpm
8550	chr2L	22123611	22123716	-	611
8551	chr2L	22129519	22129530	-	102
8552	chr2L	22129669	22129689	-	80
8553	chr2L	22129782	22129926	-	2190
8554	chr2L	22160807	22160863	-	312
8555	chr2L	22168263	22168345	-	126
8556	chr2L	22169055	22169208	-	4208
8557	chr2L	22214319	22214402	-	169
8558	chr2L	22247469	22247582	-	544
8559	chr2L	22247665	22247882	-	44460
8560	chr2L	22265861	22265929	-	91
8561	chr2L	22277448	22277711	-	7761
8562	chr2L	22325176	22325220	-	78
8563	chr2L	22352170	22352252	-	546
8564	chr2L	22352297	22352339	-	146
8565	chr2L	22368227	22368296	-	302
8566	chr2L	22407878	22407917	-	271
8567	chr2L	22424347	22424386	-	277
8568	chr2L	22452465	22452470	-	139
8569	chr2L	22472198	22472199	-	51
8570	chr2L	22473576	22473577	-	76
8571	chr2L	22476923	22476924	-	93
8572	chr2L	22479568	22479647	-	141
8573	chr2L	22507202	22507241	-	123
8574	chr2L	22535900	22535902	-	73
8575	chr2L	22536379	22536380	-	119
8576	chr2L	22536563	22536690	-	4632
8577	chr2L	22536940	22536946	-	71
8578	chr2L	22558132	22558179	-	361
8579	chr2L	22576093	22576114	-	113
8580	chr2L	22577769	22577797	-	97
8581	chr2L	22580166	22580172	-	53
8582	chr2L	22643496	22643579	-	223
8583	chr2L	22798199	22798291	-	1777
8584	chr2L	22921133	22921135	-	211
8585	chr2L	22959877	22959955	-	130
8586	chr2L	23000712	23000910	-	3409
8587	chr2L	23007185	23007217	-	110
8588	chr2L	23014475	23014512	-	61
8589	chr2L	23014706	23014820	-	1278
8590	chr2L	23014883	23014884	-	69
8591	chr2L	23067822	23067883	-	216
8592	chr2L	23068159	23068445	-	3577
8593	chr2L	23162469	23162600	-	4489
8594	chr2L	23163696	23163761	-	316
8595	chr2L	23174314	23174419	-	1128
8596	chr2L	23312874	23312976	-	206
8597	chr2L	23313029	23313088	-	107
8598	chr2L	23313342	23313374	-	220
8599	chr2L	23313415	23313670	-	22612
8600	chr2L	23369127	23369187	-	379
8601	chr2L	23369324	23369369	-	3015
8602	chr2L	23375180	23375216	-	84
8603	chr2R	69834	69905	+	231
8604	chr2R	96741	96844	+	407
8605	chr2R	96964	96988	+	71
8606	chr2R	97607	97699	+	268
8607	chr2R	349568	349591	+	166
8608	chr2R	459756	459757	+	76
8609	chr2R	488317	488402	+	98
8610	chr2R	577245	577277	+	283
8611	chr2R	621093	621153	+	208
8612	chr2R	638429	638503	+	79
8613	chr2R	639149	639240	+	695
8614	chr2R	870230	870266	+	1229
8615	chr2R	952462	952557	+	217
8616	chr2R	955199	955259	+	233
8617	chr2R	1071931	1072063	+	2285
8618	chr2R	1072222	1072308	+	600
8619	chr2R	1076632	1076635	+	84
8620	chr2R	1211548	1211584	+	176
8621	chr2R	1253663	1253681	+	54
8622	chr2R	1264366	1264470	+	2803
8623	chr2R	1264575	1264703	+	399
8624	chr2R	1264756	1264852	+	415
8625	chr2R	1264932	1264958	+	189
8626	chr2R	1265000	1265059	+	96
8627	chr2R	1336032	1336056	+	65
8628	chr2R	1359469	1359526	+	119
8629	chr2R	1367421	1367666	+	11869
8630	chr2R	1423392	1423432	+	354
8631	chr2R	1439823	1439910	+	1528
8632	chr2R	1442216	1442323	+	1709
8633	chr2R	1513242	1513286	+	96
8634	chr2R	1514287	1514370	+	160
8635	chr2R	1579490	1579613	+	2960
8636	chr2R	1590483	1590647	+	2360
8637	chr2R	1590707	1590737	+	230
8638	chr2R	1635471	1635497	+	189
8639	chr2R	1646119	1646156	+	85
8640	chr2R	1658346	1658433	+	97
8641	chr2R	1727233	1727237	+	107
8642	chr2R	1727545	1727727	+	9282
8643	chr2R	1731031	1731106	+	300
8644	chr2R	1731177	1731218	+	71
8645	chr2R	1747728	1747771	+	77
8646	chr2R	1753809	1753880	+	202
8647	chr2R	1761693	1761760	+	201
8648	chr2R	1844819	1844860	+	113
8649	chr2R	1877438	1877496	+	261
8650	chr2R	1892241	1892283	+	104
8651	chr2R	2108804	2108805	+	57
8652	chr2R	2169227	2169238	+	1732
8653	chr2R	2240879	2240946	+	164
8654	chr2R	2365446	2365662	+	15572
8655	chr2R	2426605	2426661	+	261
8656	chr2R	2690941	2690942	+	70
8657	chr2R	2727803	2727900	+	873
8658	chr2R	2782025	2782049	+	79
8659	chr2R	2793506	2793588	+	674
8660	chr2R	2883683	2883714	+	80
8661	chr2R	2943445	2943476	+	74
8662	chr2R	2947816	2947892	+	93
8663	chr2R	3468821	3468846	+	125
8664	chr2R	3522144	3522186	+	55
8665	chr2R	4014079	4014200	+	1227
8666	chr2R	4130979	4131050	+	519
8667	chr2R	4154524	4154564	+	496
8668	chr2R	4261746	4261792	+	515
8669	chr2R	4325840	4325867	+	100
8670	chr2R	4337676	4337763	+	541
8671	chr2R	4350055	4350115	+	712
8672	chr2R	4507816	4507862	+	141
8673	chr2R	4508453	4508489	+	80
8674	chr2R	4513333	4513475	+	3981
8675	chr2R	4513639	4513655	+	217
8676	chr2R	4543381	4543387	+	114
8677	chr2R	4546664	4546757	+	1131
8678	chr2R	4546870	4546900	+	96
8679	chr2R	4546954	4546980	+	129
8680	chr2R	4586101	4586149	+	88
8681	chr2R	4595239	4595354	+	2043
8682	chr2R	4618989	4619090	+	1409
8683	chr2R	4620114	4620199	+	577
8684	chr2R	4671834	4671919	+	2268
8685	chr2R	4731420	4731509	+	1024
8686	chr2R	4732564	4732656	+	271
8687	chr2R	4744310	4744496	+	1156
8688	chr2R	4781641	4781713	+	155
8689	chr2R	4816235	4816262	+	103
8690	chr2R	4816442	4816580	+	1850
8691	chr2R	4829210	4829362	+	6213
8692	chr2R	4903147	4903226	+	131
8693	chr2R	4912746	4912747	+	58
8694	chr2R	4935669	4935762	+	1311
8695	chr2R	5071277	5071278	+	62
8696	chr2R	5090546	5090670	+	1699
8697	chr2R	5103662	5103672	+	60
8698	chr2R	5122200	5122272	+	321
8699	chr2R	5144734	5144817	+	678
8700	chr2R	5160966	5161011	+	87
8701	chr2R	5191316	5191321	+	86
8702	chr2R	5224973	5225061	+	223
8703	chr2R	5253338	5253411	+	332
8704	chr2R	5253879	5254010	+	5642
8705	chr2R	5254098	5254143	+	816
8706	chr2R	5258974	5258994	+	197
8707	chr2R	5259584	5259646	+	118
8708	chr2R	5294036	5294177	+	4446
8709	chr2R	5294487	5294515	+	54
8710	chr2R	5307255	5307351	+	2084
8711	chr2R	5338009	5338121	+	151
8712	chr2R	5350429	5350441	+	79
8713	chr2R	5350722	5350765	+	768
8714	chr2R	5353859	5354077	+	18654
8715	chr2R	5354174	5354353	+	815
8716	chr2R	5361731	5361790	+	141
8717	chr2R	5442602	5442603	+	397
8718	chr2R	5527175	5527197	+	62
8719	chr2R	5608603	5608706	+	4377
8720	chr2R	5653597	5653713	+	1578
8721	chr2R	5654138	5654209	+	518
8722	chr2R	5654256	5654293	+	59
8723	chr2R	5655338	5655424	+	137
8724	chr2R	5655489	5655652	+	1155
8725	chr2R	5664758	5664866	+	428
8726	chr2R	5664915	5664986	+	98
8727	chr2R	5668349	5668388	+	96
8728	chr2R	5668558	5668816	+	10898
8729	chr2R	5668879	5668988	+	880
8730	chr2R	5669037	5669062	+	310
8731	chr2R	5671738	5671854	+	4387
8732	chr2R	5672046	5672075	+	135
8733	chr2R	5672169	5672207	+	115
8734	chr2R	5673302	5673392	+	165
8735	chr2R	5675348	5675489	+	1100
8736	chr2R	5697821	5697910	+	2197
8737	chr2R	5699547	5699638	+	65
8738	chr2R	5702083	5702180	+	1708
8739	chr2R	5702498	5702758	+	13531
8740	chr2R	5702863	5702943	+	100
8741	chr2R	5703985	5704193	+	1209
8742	chr2R	5710212	5710250	+	100
8743	chr2R	5735870	5735893	+	78
8744	chr2R	5739438	5739516	+	134
8745	chr2R	5754234	5754275	+	105
8746	chr2R	5754468	5754563	+	587
8747	chr2R	5754607	5754670	+	703
8748	chr2R	5755219	5755304	+	608
8749	chr2R	5755654	5755694	+	77
8750	chr2R	5756939	5756966	+	134
8751	chr2R	5757552	5757751	+	27367
8752	chr2R	5759991	5760071	+	151
8753	chr2R	5760844	5760895	+	1099
8754	chr2R	5767948	5767988	+	63
8755	chr2R	5768657	5768775	+	752
8756	chr2R	5792787	5792863	+	491
8757	chr2R	5795326	5795442	+	1775
8758	chr2R	5799405	5799448	+	51
8759	chr2R	5799601	5799651	+	251
8760	chr2R	5810980	5811006	+	215
8761	chr2R	5832054	5832097	+	80
8762	chr2R	5856080	5856122	+	58
8763	chr2R	5868368	5868559	+	3561
8764	chr2R	5894680	5894757	+	253
8765	chr2R	5897451	5897552	+	297
8766	chr2R	5924972	5925034	+	235
8767	chr2R	5930179	5930259	+	248
8768	chr2R	5933899	5934012	+	254
8769	chr2R	5937378	5937431	+	288
8770	chr2R	5938427	5938522	+	360
8771	chr2R	5938588	5938685	+	87
8772	chr2R	5939411	5939415	+	62
8773	chr2R	5959040	5959180	+	279
8774	chr2R	5962276	5962397	+	1947
8775	chr2R	5974007	5974014	+	92
8776	chr2R	5981821	5981974	+	2337
8777	chr2R	5982044	5982103	+	137
8778	chr2R	5982241	5982308	+	94
8779	chr2R	5984944	5985016	+	378
8780	chr2R	5992991	5992996	+	159
8781	chr2R	6010988	6011162	+	3880
8782	chr2R	6017666	6017864	+	2581
8783	chr2R	6018241	6018276	+	397
8784	chr2R	6018349	6018352	+	97
8785	chr2R	6018702	6018861	+	285
8786	chr2R	6018901	6018906	+	69
8787	chr2R	6018984	6019097	+	1617
8788	chr2R	6019306	6019391	+	124
8789	chr2R	6019464	6019589	+	143
8790	chr2R	6026952	6027023	+	91
8791	chr2R	6027179	6027263	+	140
8792	chr2R	6042476	6042566	+	445
8793	chr2R	6042620	6042726	+	2511
8794	chr2R	6043002	6043013	+	64
8795	chr2R	6043102	6043130	+	73
8796	chr2R	6048366	6048413	+	86
8797	chr2R	6049862	6049865	+	62
8798	chr2R	6062608	6062641	+	52
8799	chr2R	6064387	6064417	+	110
8800	chr2R	6064560	6064628	+	208
8801	chr2R	6068789	6068879	+	2679
8802	chr2R	6069807	6069833	+	80
8803	chr2R	6075214	6075319	+	172
8804	chr2R	6076453	6076476	+	67
8805	chr2R	6076864	6076988	+	644
8806	chr2R	6077626	6077725	+	717
8807	chr2R	6095853	6095923	+	127
8808	chr2R	6111600	6111645	+	104
8809	chr2R	6115579	6115651	+	75
8810	chr2R	6126681	6126685	+	105
8811	chr2R	6137243	6137493	+	37424
8812	chr2R	6137587	6137653	+	247
8813	chr2R	6157724	6157804	+	696
8814	chr2R	6173683	6173684	+	116
8815	chr2R	6179872	6179994	+	183
8816	chr2R	6182929	6183016	+	916
8817	chr2R	6185951	6185961	+	57
8818	chr2R	6188903	6188967	+	597
8819	chr2R	6189010	6189061	+	73
8820	chr2R	6190772	6190789	+	158
8821	chr2R	6191538	6191551	+	78
8822	chr2R	6192188	6192247	+	73
8823	chr2R	6200756	6200989	+	2999
8824	chr2R	6202725	6202730	+	296
8825	chr2R	6202803	6203114	+	2617
8826	chr2R	6203997	6204143	+	2278
8827	chr2R	6214569	6214577	+	885
8828	chr2R	6221036	6221044	+	169
8829	chr2R	6225542	6225772	+	22610
8830	chr2R	6225986	6226071	+	53
8831	chr2R	6229519	6229577	+	456
8832	chr2R	6237336	6237520	+	6977
8833	chr2R	6237578	6237829	+	577
8834	chr2R	6238113	6238130	+	58
8835	chr2R	6238829	6238852	+	84
8836	chr2R	6239587	6239663	+	140
8837	chr2R	6241999	6242017	+	156
8838	chr2R	6267542	6267567	+	73
8839	chr2R	6341384	6341465	+	1033
8840	chr2R	6502005	6502010	+	144
8841	chr2R	6503215	6503288	+	166
8842	chr2R	6539958	6539959	+	726
8843	chr2R	6613722	6613830	+	482
8844	chr2R	6613999	6614042	+	252
8845	chr2R	6616199	6616242	+	54
8846	chr2R	6618959	6618982	+	84
8847	chr2R	6624055	6624189	+	147
8848	chr2R	6636517	6636611	+	769
8849	chr2R	6636728	6636761	+	76
8850	chr2R	6637688	6637721	+	74
8851	chr2R	6638157	6638186	+	117
8852	chr2R	6641400	6641594	+	1223
8853	chr2R	6642363	6642395	+	470
8854	chr2R	6643070	6643071	+	90
8855	chr2R	6644335	6644500	+	1404
8856	chr2R	6648573	6648860	+	1817
8857	chr2R	6648954	6649021	+	150
8858	chr2R	6649260	6649294	+	75
8859	chr2R	6649642	6649730	+	197
8860	chr2R	6651328	6651524	+	1158
8861	chr2R	6657314	6657393	+	356
8862	chr2R	6658629	6658653	+	119
8863	chr2R	6662267	6662506	+	2340
8864	chr2R	6668093	6668182	+	908
8865	chr2R	6668223	6668256	+	91
8866	chr2R	6669114	6669307	+	9268
8867	chr2R	6669436	6669490	+	128
8868	chr2R	6669531	6669578	+	113
8869	chr2R	6672797	6672839	+	82
8870	chr2R	6673561	6673678	+	991
8871	chr2R	6673871	6673916	+	58
8872	chr2R	6674038	6674104	+	51
8873	chr2R	6674358	6674365	+	56
8874	chr2R	6674949	6675024	+	384
8875	chr2R	6675261	6675328	+	368
8876	chr2R	6675824	6675863	+	653
8877	chr2R	6677341	6677415	+	1406
8878	chr2R	6679829	6679886	+	99
8879	chr2R	6683140	6683279	+	1463
8880	chr2R	6683667	6683703	+	354
8881	chr2R	6687368	6687434	+	799
8882	chr2R	6691896	6691981	+	1542
8883	chr2R	6696536	6696642	+	392
8884	chr2R	6696720	6696830	+	4415
8885	chr2R	6696883	6697028	+	2096
8886	chr2R	6697277	6697281	+	80
8887	chr2R	6697957	6698047	+	247
8888	chr2R	6707184	6707339	+	2022
8889	chr2R	6708172	6708230	+	200
8890	chr2R	6708572	6708606	+	84
8891	chr2R	6716595	6716646	+	94
8892	chr2R	6721529	6721593	+	435
8893	chr2R	6739191	6739198	+	65
8894	chr2R	6741761	6741764	+	220
8895	chr2R	6741805	6741955	+	20275
8896	chr2R	6742525	6742551	+	62
8897	chr2R	6742597	6742602	+	67
8898	chr2R	6742872	6742958	+	172
8899	chr2R	6743227	6743284	+	85
8900	chr2R	6743607	6743638	+	72
8901	chr2R	6743872	6743944	+	322
8902	chr2R	6744717	6744780	+	1001
8903	chr2R	6745121	6745133	+	65
8904	chr2R	6746382	6746414	+	130
8905	chr2R	6749191	6749350	+	7782
8906	chr2R	6752005	6752225	+	14454
8907	chr2R	6754277	6754495	+	991
8908	chr2R	6754635	6754942	+	1200
8909	chr2R	6765100	6765201	+	970
8910	chr2R	6776832	6776911	+	115
8911	chr2R	6807596	6807672	+	753
8912	chr2R	6807718	6807719	+	169
8913	chr2R	6809204	6809219	+	72
8914	chr2R	6810994	6811187	+	2403
8915	chr2R	6811253	6811340	+	229
8916	chr2R	6812307	6812311	+	86
8917	chr2R	6812531	6812532	+	88
8918	chr2R	6812575	6812606	+	50
8919	chr2R	6812892	6812931	+	67
8920	chr2R	6813724	6813734	+	174
8921	chr2R	6814348	6814369	+	111
8922	chr2R	6841586	6841587	+	77
8923	chr2R	6844804	6844808	+	67
8924	chr2R	6856507	6856515	+	74
8925	chr2R	6864654	6864747	+	90
8926	chr2R	6864980	6865064	+	402
8927	chr2R	6881225	6881257	+	57
8928	chr2R	6881484	6881520	+	67
8929	chr2R	6881626	6881688	+	966
8930	chr2R	6881932	6882065	+	336
8931	chr2R	6883279	6883318	+	487
8932	chr2R	6886510	6886511	+	90
8933	chr2R	6891762	6891797	+	83
8934	chr2R	6908052	6908109	+	98
8935	chr2R	6909399	6909469	+	117
8936	chr2R	6922536	6922597	+	466
8937	chr2R	6923354	6923391	+	337
8938	chr2R	6970110	6970124	+	65
8939	chr2R	6979482	6979559	+	2174
8940	chr2R	6986043	6986129	+	1822
8941	chr2R	6986387	6986487	+	104
8942	chr2R	6986688	6986748	+	171
8943	chr2R	6989578	6989627	+	69
8944	chr2R	6992676	6992691	+	1663
8945	chr2R	6992742	6993003	+	1794
8946	chr2R	7012198	7012315	+	10605
8947	chr2R	7017333	7017364	+	120
8948	chr2R	7017480	7017604	+	161
8949	chr2R	7020104	7020188	+	246
8950	chr2R	7024916	7025063	+	2560
8951	chr2R	7028911	7028924	+	1453
8952	chr2R	7028975	7029070	+	179
8953	chr2R	7033562	7033564	+	815
8954	chr2R	7035101	7035134	+	1787
8955	chr2R	7035289	7035295	+	100
8956	chr2R	7039127	7039219	+	90
8957	chr2R	7040138	7040139	+	91
8958	chr2R	7040219	7040226	+	791
8959	chr2R	7042794	7042828	+	62
8960	chr2R	7044020	7044049	+	63
8961	chr2R	7045774	7045823	+	239
8962	chr2R	7047962	7048128	+	186
8963	chr2R	7051019	7051099	+	733
8964	chr2R	7055211	7055224	+	94
8965	chr2R	7055277	7055278	+	354
8966	chr2R	7055347	7055363	+	64
8967	chr2R	7055671	7055748	+	206
8968	chr2R	7062519	7062578	+	139
8969	chr2R	7064399	7064400	+	258
8970	chr2R	7068575	7068579	+	57
8971	chr2R	7090737	7090769	+	130
8972	chr2R	7095548	7095552	+	69
8973	chr2R	7106679	7106746	+	233
8974	chr2R	7111163	7111187	+	203
8975	chr2R	7119608	7119645	+	70
8976	chr2R	7120300	7120380	+	79
8977	chr2R	7122001	7122031	+	102
8978	chr2R	7124985	7125139	+	273
8979	chr2R	7125557	7125618	+	154
8980	chr2R	7135735	7135826	+	346
8981	chr2R	7136049	7136053	+	62
8982	chr2R	7136117	7136146	+	267
8983	chr2R	7143902	7143994	+	272
8984	chr2R	7147695	7147708	+	4818
8985	chr2R	7150699	7150703	+	353
8986	chr2R	7155172	7155227	+	289
8987	chr2R	7161321	7161339	+	88
8988	chr2R	7175836	7175954	+	1427
8989	chr2R	7176096	7176127	+	234
8990	chr2R	7176191	7176228	+	60
8991	chr2R	7178372	7178540	+	1862
8992	chr2R	7181267	7181322	+	414
8993	chr2R	7182709	7182806	+	717
8994	chr2R	7182958	7183064	+	3257
8995	chr2R	7192843	7193018	+	723
8996	chr2R	7225774	7225858	+	108
8997	chr2R	7231058	7231106	+	80
8998	chr2R	7249164	7249169	+	671
8999	chr2R	7249323	7249384	+	124
9000	chr2R	7249933	7249993	+	126
9001	chr2R	7274342	7274473	+	194
9002	chr2R	7274642	7274727	+	300
9003	chr2R	7278454	7278483	+	72
9004	chr2R	7278591	7278774	+	5099
9005	chr2R	7278845	7278904	+	228
9006	chr2R	7278954	7278982	+	54
9007	chr2R	7279086	7279194	+	972
9008	chr2R	7280542	7280572	+	67
9009	chr2R	7280620	7280624	+	78
9010	chr2R	7282575	7282581	+	297
9011	chr2R	7299662	7299717	+	197
9012	chr2R	7306124	7306148	+	66
9013	chr2R	7307601	7307722	+	857
9014	chr2R	7311395	7311403	+	842
9015	chr2R	7334310	7334399	+	1250
9016	chr2R	7340356	7340357	+	58
9017	chr2R	7341218	7341339	+	360
9018	chr2R	7343309	7343395	+	6637
9019	chr2R	7344164	7344190	+	94
9020	chr2R	7344252	7344280	+	91
9021	chr2R	7357543	7357606	+	749
9022	chr2R	7387187	7387275	+	707
9023	chr2R	7387395	7387526	+	1332
9024	chr2R	7390246	7390303	+	108
9025	chr2R	7393643	7393701	+	187
9026	chr2R	7394270	7394271	+	229
9027	chr2R	7394667	7394702	+	60
9028	chr2R	7394923	7395028	+	1623
9029	chr2R	7395410	7395442	+	64
9030	chr2R	7400764	7400765	+	65
9031	chr2R	7402756	7402759	+	163
9032	chr2R	7416014	7416108	+	1013
9033	chr2R	7419235	7419240	+	170
9034	chr2R	7419348	7419354	+	1693
9035	chr2R	7421016	7421114	+	118
9036	chr2R	7424519	7424628	+	693
9037	chr2R	7424770	7424803	+	50
9038	chr2R	7433542	7433721	+	2706
9039	chr2R	7434377	7434388	+	60
9040	chr2R	7440697	7440799	+	121
9041	chr2R	7442044	7442045	+	131
9042	chr2R	7442397	7442460	+	184
9043	chr2R	7443044	7443050	+	270
9044	chr2R	7443860	7443986	+	321
9045	chr2R	7444467	7444556	+	84
9046	chr2R	7447479	7447668	+	30041
9047	chr2R	7447727	7447888	+	558
9048	chr2R	7448050	7448052	+	418
9049	chr2R	7448493	7448547	+	91
9050	chr2R	7448887	7449049	+	1525
9051	chr2R	7456568	7456600	+	98
9052	chr2R	7459099	7459110	+	80
9053	chr2R	7463445	7463568	+	363
9054	chr2R	7464000	7464070	+	86
9055	chr2R	7466143	7466171	+	87
9056	chr2R	7466458	7466462	+	105
9057	chr2R	7469583	7469608	+	144
9058	chr2R	7472943	7472967	+	99
9059	chr2R	7483883	7483919	+	174
9060	chr2R	7492123	7492142	+	54
9061	chr2R	7499649	7499706	+	91
9062	chr2R	7500143	7500226	+	4829
9063	chr2R	7507394	7507492	+	663
9064	chr2R	7512229	7512260	+	112
9065	chr2R	7512314	7512390	+	116
9066	chr2R	7515653	7515795	+	185
9067	chr2R	7519228	7519353	+	888
9068	chr2R	7519396	7519487	+	89
9069	chr2R	7527213	7527280	+	91
9070	chr2R	7533439	7533716	+	20479
9071	chr2R	7535404	7535410	+	148
9072	chr2R	7535891	7536007	+	4043
9073	chr2R	7566807	7566812	+	815
9074	chr2R	7567002	7567088	+	706
9075	chr2R	7567143	7567174	+	177
9076	chr2R	7570342	7570371	+	50
9077	chr2R	7579654	7579714	+	134
9078	chr2R	7588679	7588709	+	51
9079	chr2R	7589596	7589670	+	140
9080	chr2R	7589827	7589885	+	131
9081	chr2R	7590108	7590345	+	3811
9082	chr2R	7590945	7591038	+	126
9083	chr2R	7593238	7593325	+	244
9084	chr2R	7593400	7593569	+	1616
9085	chr2R	7623243	7623244	+	191
9086	chr2R	7626488	7626520	+	101
9087	chr2R	7626866	7626893	+	66
9088	chr2R	7632825	7632828	+	162
9089	chr2R	7632956	7633133	+	5871
9090	chr2R	7636894	7636895	+	122
9091	chr2R	7642134	7642279	+	488
9092	chr2R	7650294	7650306	+	70
9093	chr2R	7651044	7651116	+	419
9094	chr2R	7651157	7651220	+	110
9095	chr2R	7653387	7653445	+	59
9096	chr2R	7653642	7653649	+	76
9097	chr2R	7654979	7655174	+	7960
9098	chr2R	7655242	7655464	+	4692
9099	chr2R	7655527	7655692	+	1970
9100	chr2R	7655845	7655929	+	138
9101	chr2R	7656021	7656082	+	304
9102	chr2R	7656166	7656189	+	110
9103	chr2R	7656651	7656817	+	306
9104	chr2R	7657716	7657748	+	216
9105	chr2R	7663440	7663539	+	383
9106	chr2R	7663658	7663849	+	3625
9107	chr2R	7663892	7663909	+	88
9108	chr2R	7664064	7664145	+	190
9109	chr2R	7665828	7665872	+	957
9110	chr2R	7665951	7665997	+	188
9111	chr2R	7666641	7666802	+	454
9112	chr2R	7668328	7668395	+	112
9113	chr2R	7672519	7672526	+	178
9114	chr2R	7674298	7674638	+	8257
9115	chr2R	7687071	7687261	+	855
9116	chr2R	7691836	7691888	+	148
9117	chr2R	7698585	7698649	+	77
9118	chr2R	7699075	7699076	+	83
9119	chr2R	7699230	7699307	+	706
9120	chr2R	7699503	7699639	+	1346
9121	chr2R	7699829	7699882	+	341
9122	chr2R	7704604	7704733	+	1818
9123	chr2R	7710454	7710600	+	355
9124	chr2R	7711236	7711313	+	153
9125	chr2R	7711475	7711517	+	103
9126	chr2R	7715789	7715830	+	106
9127	chr2R	7744220	7744224	+	139
9128	chr2R	7766831	7766849	+	76
9129	chr2R	7785941	7786163	+	7026
9130	chr2R	7787166	7787267	+	298
9131	chr2R	7793623	7793716	+	710
9132	chr2R	7793872	7793926	+	74
9133	chr2R	7799500	7799629	+	467
9134	chr2R	7802788	7802835	+	91
9135	chr2R	7806474	7806612	+	727
9136	chr2R	7812472	7812705	+	3931
9137	chr2R	7812920	7812981	+	74
9138	chr2R	7813021	7813343	+	5198
9139	chr2R	7813694	7813728	+	119
9140	chr2R	7813775	7813830	+	58
9141	chr2R	7814123	7814187	+	106
9142	chr2R	7822706	7822777	+	725
9143	chr2R	7825458	7825536	+	395
9144	chr2R	7825597	7825598	+	187
9145	chr2R	7825875	7825913	+	50
9146	chr2R	7826003	7826053	+	74
9147	chr2R	7833295	7833368	+	94
9148	chr2R	7843736	7843794	+	298
9149	chr2R	7844638	7844693	+	158
9150	chr2R	7846648	7846756	+	250
9151	chr2R	7858574	7858642	+	138
9152	chr2R	7867976	7868059	+	312
9153	chr2R	7900125	7900184	+	1116
9154	chr2R	7902564	7902667	+	251
9155	chr2R	7909642	7909665	+	55
9156	chr2R	7914193	7914270	+	260
9157	chr2R	7915846	7916023	+	3271
9158	chr2R	7916925	7917079	+	1728
9159	chr2R	7917208	7917270	+	329
9160	chr2R	7917631	7917792	+	5725
9161	chr2R	7918624	7918677	+	99
9162	chr2R	7919951	7919969	+	299
9163	chr2R	7920093	7920169	+	156
9164	chr2R	7924292	7924341	+	259
9165	chr2R	7928586	7928663	+	54
9166	chr2R	7929050	7929094	+	223
9167	chr2R	7929144	7929162	+	63
9168	chr2R	7929204	7929287	+	282
9169	chr2R	7932413	7932457	+	374
9170	chr2R	7933157	7933208	+	220
9171	chr2R	7936011	7936221	+	1444
9172	chr2R	7939465	7939527	+	126
9173	chr2R	7941002	7941090	+	218
9174	chr2R	7941621	7941673	+	304
9175	chr2R	7942513	7942693	+	1564
9176	chr2R	7944493	7944604	+	338
9177	chr2R	7948051	7948150	+	500
9178	chr2R	7949777	7949882	+	41478
9179	chr2R	7950062	7950064	+	79
