cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
14745	chr2R	1749238	1749242	-	2	1749242	9	5	1749239	1749242	4
14746	chr2R	1866111	1866143	-	12	1866112	63	17	1866112	1866129	18
14747	chr2R	1995206	1995211	-	3	1995208	31	16	1995207	1995211	5
14748	chr2R	2100081	2100093	-	4	2100088	10	5	2100085	2100088	4
14749	chr2R	2118742	2118752	-	3	2118751	210	181	2118751	2118751	1
14750	chr2R	2240239	2240280	-	4	2240244	8	4	2240240	2240280	41
14751	chr2R	2494730	2494745	-	8	2494736	156	56	2494736	2494742	7
14752	chr2R	2494787	2494795	-	4	2494795	34	20	2494788	2494795	8
14753	chr2R	2528065	2528076	-	2	2528076	15	11	2528066	2528076	11
14754	chr2R	2562322	2562374	-	5	2562348	91	30	2562323	2562374	52
14755	chr2R	2565136	2565176	-	5	2565137	71	23	2565137	2565176	40
14756	chr2R	2716029	2716038	-	2	2716030	36	24	2716030	2716038	9
14757	chr2R	2722253	2722262	-	3	2722254	59	39	2722254	2722262	9
14758	chr2R	2770373	2770510	-	45	2770419	594	129	2770382	2770474	93
14759	chr2R	2793516	2793524	-	2	2793517	29	18	2793517	2793524	8
14760	chr2R	2830863	2830891	-	3	2830886	57	31	2830864	2830891	28
14761	chr2R	2933036	2933046	-	3	2933044	17	10	2933037	2933044	8
14762	chr2R	3051629	3051648	-	5	3051643	101	47	3051630	3051648	19
14763	chr2R	3051809	3051861	-	7	3051810	161	44	3051810	3051860	51
14764	chr2R	3100853	3100861	-	2	3100854	76	65	3100854	3100861	8
14765	chr2R	3107842	3107846	-	3	3107845	73	52	3107843	3107846	4
14766	chr2R	3108001	3108035	-	7	3108012	119	37	3108002	3108030	29
14767	chr2R	3126808	3126845	-	2	3126809	190	180	3126809	3126809	1
14768	chr2R	3172650	3172681	-	19	3172659	287	48	3172651	3172679	29
14769	chr2R	3335598	3335684	-	13	3335642	173	24	3335602	3335650	49
14770	chr2R	3554642	3554647	-	3	3554643	36	23	3554643	3554647	5
14771	chr2R	3694193	3694222	-	2	3694194	3	2	3694194	3694222	29
14772	chr2R	3763482	3763504	-	7	3763487	324	166	3763485	3763492	8
14773	chr2R	3763555	3763609	-	5	3763596	81	32	3763556	3763609	54
14774	chr2R	3763794	3763818	-	4	3763795	350	310	3763795	3763809	15
14775	chr2R	3794440	3794458	-	4	3794441	168	81	3794441	3794458	18
14776	chr2R	3797619	3797620	-	1	3797620	53	53	3797620	3797620	1
14777	chr2R	3900270	3900330	-	8	3900272	201	85	3900272	3900325	54
14778	chr2R	3900608	3900627	-	4	3900611	32	14	3900609	3900627	19
14779	chr2R	3900705	3900750	-	11	3900720	63	22	3900711	3900734	24
14780	chr2R	3900945	3900952	-	4	3900952	115	108	3900952	3900952	1
14781	chr2R	3904062	3904069	-	2	3904063	76	69	3904063	3904063	1
14782	chr2R	3918332	3918344	-	4	3918339	146	45	3918333	3918344	12
14783	chr2R	3918587	3918597	-	2	3918597	22	18	3918588	3918597	10
14784	chr2R	3933204	3933207	-	3	3933207	603	224	3933205	3933207	3
14785	chr2R	3933274	3933325	-	10	3933277	58	8	3933275	3933325	51
14786	chr2R	3938410	3938472	-	8	3938472	161	34	3938411	3938472	62
14787	chr2R	4043088	4043098	-	2	4043098	36	28	4043089	4043098	10
14788	chr2R	4095823	4095828	-	5	4095824	66	19	4095824	4095828	5
14789	chr2R	4102622	4102626	-	2	4102626	16	9	4102623	4102626	4
14790	chr2R	4187478	4187604	-	78	4187490	6233	1103	4187488	4187544	57
14791	chr2R	4187654	4187688	-	12	4187681	121	19	4187661	4187687	27
14792	chr2R	4187759	4187794	-	4	4187760	25	12	4187760	4187787	28
14793	chr2R	4235739	4235935	-	86	4235779	554	112	4235762	4235894	133
14794	chr2R	4237710	4237719	-	4	4237715	40	16	4237715	4237719	5
14795	chr2R	4238016	4238019	-	2	4238017	4	3	4238017	4238019	3
14796	chr2R	4272132	4272147	-	3	4272133	38	27	4272133	4272147	15
14797	chr2R	4299919	4299948	-	6	4299932	14	4	4299921	4299932	12
14798	chr2R	4322428	4322449	-	9	4322437	172	124	4322430	4322443	14
14799	chr2R	4322704	4322713	-	2	4322705	13	9	4322705	4322713	9
14800	chr2R	4336518	4336553	-	7	4336519	258	176	4336519	4336524	6
14801	chr2R	4348288	4348298	-	2	4348289	4	3	4348289	4348298	10
14802	chr2R	4378307	4378327	-	3	4378308	43	21	4378308	4378327	20
14803	chr2R	4379041	4379042	-	1	4379042	53	53	4379042	4379042	1
14804	chr2R	4396919	4396928	-	2	4396928	31	17	4396920	4396928	9
14805	chr2R	4457987	4458023	-	3	4458023	44	16	4457988	4458023	36
14806	chr2R	4458066	4458076	-	5	4458067	97	64	4458067	4458074	8
14807	chr2R	4458148	4458154	-	3	4458149	35	13	4458149	4458154	6
14808	chr2R	4458488	4458501	-	3	4458499	32	20	4458499	4458501	3
14809	chr2R	4460871	4460876	-	2	4460876	7	4	4460872	4460876	5
14810	chr2R	4470900	4470912	-	5	4470904	62	19	4470901	4470912	12
14811	chr2R	4515353	4515360	-	6	4515355	220	104	4515355	4515358	4
14812	chr2R	4515903	4516313	-	241	4516005	58563	17226	4516000	4516113	114
14813	chr2R	4621117	4621183	-	3	4621156	3	1	4621118	4621183	66
14814	chr2R	4654268	4654296	-	7	4654269	292	199	4654269	4654277	9
14815	chr2R	4677019	4677024	-	3	4677020	12	8	4677020	4677024	5
14816	chr2R	4677076	4677139	-	16	4677108	77	14	4677083	4677131	49
14817	chr2R	4677291	4677298	-	7	4677296	155	71	4677292	4677297	6
14818	chr2R	4691669	4691872	-	77	4691750	1166	278	4691712	4691780	69
14819	chr2R	4691917	4692002	-	48	4691922	1222	227	4691921	4691973	53
14820	chr2R	4692077	4692078	-	1	4692078	97	97	4692078	4692078	1
14821	chr2R	4692462	4692472	-	4	4692463	79	62	4692463	4692466	4
14822	chr2R	4695127	4695173	-	9	4695128	302	149	4695128	4695135	8
14823	chr2R	4699141	4699148	-	3	4699142	107	64	4699142	4699148	7
14824	chr2R	4700634	4700635	-	1	4700635	70	70	4700635	4700635	1
14825	chr2R	4701202	4701207	-	2	4701203	100	57	4701203	4701207	5
14826	chr2R	4701895	4702088	-	95	4701941	5409	888	4701941	4702023	83
14827	chr2R	4702132	4702188	-	9	4702188	130	25	4702133	4702188	56
14828	chr2R	4702238	4702339	-	11	4702295	316	164	4702242	4702339	98
14829	chr2R	4702406	4702408	-	2	4702408	29	18	4702407	4702408	2
14830	chr2R	4702612	4702646	-	19	4702613	780	162	4702613	4702640	28
14831	chr2R	4703006	4703013	-	3	4703013	146	69	4703007	4703013	7
14832	chr2R	4711738	4711740	-	2	4711739	2	1	4711739	4711740	2
14833	chr2R	4712132	4712146	-	3	4712143	76	50	4712143	4712146	4
14834	chr2R	4712528	4712532	-	4	4712529	127	67	4712529	4712532	4
14835	chr2R	4719979	4719990	-	2	4719980	41	34	4719980	4719990	11
14836	chr2R	4720063	4720087	-	3	4720065	24	11	4720064	4720087	24
14837	chr2R	4727326	4727446	-	35	4727327	733	363	4727327	4727388	62
14838	chr2R	4727602	4727685	-	35	4727613	715	332	4727613	4727678	66
14839	chr2R	4727793	4727840	-	17	4727802	173	23	4727798	4727810	13
14840	chr2R	4728889	4728926	-	3	4728897	38	14	4728890	4728926	37
14841	chr2R	4780122	4780128	-	2	4780123	28	17	4780123	4780128	6
14842	chr2R	4780404	4780408	-	2	4780405	24	14	4780405	4780408	4
14843	chr2R	4786297	4786445	-	32	4786302	319	161	4786302	4786362	61
14844	chr2R	4787442	4787445	-	2	4787445	12	7	4787443	4787445	3
14845	chr2R	4788505	4788515	-	4	4788509	149	70	4788506	4788509	4
14846	chr2R	4817159	4817178	-	7	4817169	145	55	4817164	4817170	7
14847	chr2R	4817252	4817450	-	122	4817261	1043	77	4817261	4817403	143
14848	chr2R	4818584	4818594	-	3	4818585	36	29	4818585	4818594	10
14849	chr2R	4824166	4824173	-	4	4824169	41	30	4824169	4824170	2
14850	chr2R	4895729	4895771	-	4	4895730	26	14	4895730	4895771	42
14851	chr2R	4937994	4938053	-	12	4938044	87	34	4938020	4938044	25
14852	chr2R	4943227	4943236	-	3	4943228	198	120	4943228	4943236	9
14853	chr2R	4956155	4956178	-	4	4956161	4	1	4956156	4956178	23
14854	chr2R	5031920	5031935	-	7	5031923	935	715	5031921	5031929	9
14855	chr2R	5031977	5032032	-	21	5031987	470	44	5031984	5032002	19
14856	chr2R	5032073	5032075	-	2	5032074	21	11	5032074	5032075	2
14857	chr2R	5036100	5036108	-	2	5036108	45	32	5036101	5036108	8
14858	chr2R	5036665	5036668	-	2	5036666	70	41	5036666	5036668	3
14859	chr2R	5066295	5066298	-	3	5066296	17	10	5066296	5066297	2
14860	chr2R	5080724	5080732	-	2	5080725	2	1	5080725	5080732	8
14861	chr2R	5095437	5095519	-	34	5095447	2037	703	5095440	5095461	22
14862	chr2R	5096723	5096738	-	3	5096724	7	4	5096724	5096738	15
14863	chr2R	5097791	5097836	-	6	5097824	19	4	5097792	5097836	45
14864	chr2R	5106929	5106934	-	2	5106930	27	18	5106930	5106934	5
14865	chr2R	5117032	5117038	-	5	5117035	72	39	5117033	5117038	6
14866	chr2R	5177999	5178111	-	17	5178001	239	151	5178001	5178045	45
14867	chr2R	5180893	5180919	-	12	5180894	264	159	5180894	5180914	21
14868	chr2R	5180988	5180991	-	2	5180989	5	4	5180989	5180991	3
14869	chr2R	5181240	5181247	-	2	5181247	44	36	5181241	5181247	7
14870	chr2R	5184388	5184402	-	3	5184389	34	24	5184389	5184399	11
14871	chr2R	5184610	5184639	-	4	5184611	89	67	5184611	5184612	2
14872	chr2R	5194515	5194518	-	2	5194516	16	10	5194516	5194518	3
14873	chr2R	5195329	5195339	-	7	5195330	57	29	5195330	5195335	6
14874	chr2R	5195765	5195792	-	6	5195769	84	69	5195769	5195781	13
14875	chr2R	5197821	5197823	-	2	5197822	3	2	5197822	5197823	2
14876	chr2R	5197926	5197931	-	2	5197931	82	59	5197927	5197931	5
14877	chr2R	5203790	5203810	-	7	5203797	331	207	5203791	5203797	7
14878	chr2R	5204528	5204536	-	3	5204533	15	9	5204529	5204533	5
14879	chr2R	5212115	5212150	-	3	5212116	6	3	5212116	5212150	35
14880	chr2R	5225514	5225526	-	2	5225515	12	7	5225515	5225526	12
14881	chr2R	5238843	5238853	-	3	5238851	17	9	5238844	5238853	10
14882	chr2R	5239447	5239489	-	5	5239455	28	16	5239448	5239456	9
14883	chr2R	5239882	5239928	-	4	5239920	23	8	5239883	5239928	46
14884	chr2R	5241959	5241963	-	2	5241963	9	6	5241960	5241963	4
14885	chr2R	5339661	5339879	-	125	5339739	3056	543	5339706	5339788	83
14886	chr2R	5339930	5339960	-	4	5339931	9	4	5339931	5339960	30
14887	chr2R	5340715	5340785	-	22	5340754	312	71	5340754	5340779	26
14888	chr2R	5347403	5347416	-	7	5347410	252	130	5347407	5347411	5
14889	chr2R	5360330	5360411	-	14	5360331	227	64	5360331	5360358	28
14890	chr2R	5360713	5360728	-	2	5360728	26	24	5360728	5360728	1
14891	chr2R	5361045	5361084	-	19	5361057	295	54	5361046	5361080	35
14892	chr2R	5361530	5361532	-	2	5361531	11	6	5361531	5361532	2
14893	chr2R	5458590	5458593	-	2	5458591	75	53	5458591	5458593	3
14894	chr2R	5461777	5461786	-	3	5461778	35	17	5461778	5461786	9
14895	chr2R	5462563	5462626	-	7	5462567	23	12	5462567	5462617	51
14896	chr2R	5462791	5462842	-	3	5462842	16	7	5462792	5462842	51
14897	chr2R	5466812	5466906	-	24	5466821	167	33	5466818	5466866	49
14898	chr2R	5468318	5468323	-	3	5468319	84	51	5468319	5468323	5
14899	chr2R	5479422	5479446	-	4	5479428	14	7	5479428	5479429	2
14900	chr2R	5479970	5479977	-	3	5479977	98	88	5479975	5479977	3
14901	chr2R	5480210	5480287	-	26	5480224	277	110	5480211	5480277	67
14902	chr2R	5481303	5481415	-	42	5481317	612	241	5481317	5481364	48
14903	chr2R	5481457	5481506	-	10	5481501	62	13	5481464	5481502	39
14904	chr2R	5502779	5502784	-	2	5502780	22	12	5502780	5502784	5
14905	chr2R	5503224	5503239	-	4	5503227	161	66	5503227	5503239	13
14906	chr2R	5503510	5503513	-	3	5503512	61	44	5503512	5503513	2
14907	chr2R	5603583	5604015	-	227	5603815	10009	1364	5603589	5603924	336
14908	chr2R	5604062	5604069	-	2	5604069	6	4	5604063	5604069	7
14909	chr2R	5604242	5604400	-	47	5604243	1853	693	5604243	5604286	44
14910	chr2R	5604643	5604645	-	2	5604644	14	10	5604644	5604645	2
14911	chr2R	5604711	5604724	-	3	5604712	54	31	5604712	5604724	13
14912	chr2R	5641626	5641935	-	139	5641738	1473	87	5641650	5641875	226
14913	chr2R	5642036	5642043	-	2	5642037	13	7	5642037	5642043	7
14914	chr2R	5642518	5642524	-	3	5642524	29	19	5642519	5642524	6
14915	chr2R	5642576	5642578	-	2	5642577	15	8	5642577	5642578	2
14916	chr2R	5644027	5644035	-	4	5644028	430	353	5644028	5644032	5
14917	chr2R	5647721	5647822	-	22	5647783	519	173	5647752	5647813	62
14918	chr2R	5652559	5652592	-	4	5652592	132	67	5652591	5652592	2
14919	chr2R	5652654	5652672	-	10	5652658	154	38	5652657	5652665	9
14920	chr2R	5655989	5655994	-	3	5655992	28	19	5655990	5655994	5
14921	chr2R	5656997	5657285	-	63	5657128	979	177	5657100	5657193	94
14922	chr2R	5660533	5660540	-	4	5660534	24	12	5660534	5660540	7
14923	chr2R	5661970	5661972	-	2	5661971	2	1	5661971	5661972	2
14924	chr2R	5662092	5662134	-	3	5662093	69	63	5662093	5662093	1
14925	chr2R	5662226	5662254	-	5	5662254	34	10	5662227	5662254	28
14926	chr2R	5662303	5662346	-	3	5662341	71	67	5662341	5662341	1
14927	chr2R	5662455	5662524	-	3	5662492	33	18	5662456	5662524	69
14928	chr2R	5662629	5662669	-	2	5662669	19	16	5662630	5662669	40
14929	chr2R	5662952	5662954	-	2	5662954	41	23	5662953	5662954	2
14930	chr2R	5663013	5663087	-	21	5663064	117	15	5663017	5663071	55
14931	chr2R	5671571	5671575	-	3	5671572	6	4	5671572	5671575	4
14932	chr2R	5673797	5673836	-	4	5673800	79	27	5673798	5673836	39
14933	chr2R	5676749	5676769	-	15	5676750	405	126	5676750	5676767	18
14934	chr2R	5676820	5676830	-	9	5676822	114	16	5676822	5676829	8
14935	chr2R	5677374	5677437	-	4	5677397	16	9	5677375	5677397	23
14936	chr2R	5677504	5677542	-	4	5677518	11	5	5677505	5677542	38
14937	chr2R	5702151	5702155	-	2	5702155	4	3	5702152	5702155	4
14938	chr2R	5702749	5702791	-	22	5702751	124	42	5702751	5702786	36
14939	chr2R	5707219	5707262	-	16	5707224	47	25	5707224	5707250	27
14940	chr2R	5707309	5707343	-	5	5707327	8	2	5707310	5707343	34
14941	chr2R	5707419	5707432	-	4	5707426	5	2	5707420	5707432	13
14942	chr2R	5707483	5707568	-	14	5707485	115	62	5707485	5707502	18
14943	chr2R	5707628	5707805	-	30	5707634	84	9	5707634	5707739	106
14944	chr2R	5707914	5707921	-	2	5707915	8	7	5707915	5707921	7
14945	chr2R	5758043	5758184	-	58	5758062	383	60	5758047	5758134	88
14946	chr2R	5774616	5774617	-	1	5774617	73	73	5774617	5774617	1
14947	chr2R	5774708	5774716	-	3	5774709	118	50	5774709	5774716	8
14948	chr2R	5774773	5774804	-	6	5774776	110	50	5774776	5774782	7
14949	chr2R	5774874	5774942	-	3	5774908	28	13	5774875	5774942	68
14950	chr2R	5776390	5776394	-	2	5776394	21	19	5776394	5776394	1
14951	chr2R	5807422	5807433	-	4	5807423	99	60	5807423	5807433	11
14952	chr2R	5807537	5807565	-	3	5807565	34	28	5807554	5807565	12
14953	chr2R	5818939	5818955	-	7	5818942	56	19	5818942	5818952	11
14954	chr2R	5957523	5957561	-	4	5957525	17	7	5957524	5957561	38
14955	chr2R	5959247	5959272	-	2	5959272	5	4	5959248	5959272	25
14956	chr2R	5959340	5959382	-	3	5959346	21	13	5959346	5959382	37
14957	chr2R	5961344	5961412	-	8	5961346	14	5	5961346	5961382	37
14958	chr2R	5967369	5967376	-	3	5967370	25	12	5967370	5967376	7
14959	chr2R	5967443	5967453	-	5	5967444	81	20	5967444	5967453	10
14960	chr2R	5969091	5969205	-	47	5969099	273	28	5969099	5969188	90
14961	chr2R	5969292	5969300	-	3	5969293	9	5	5969293	5969300	8
14962	chr2R	5973413	5973415	-	2	5973414	12	8	5973414	5973415	2
14963	chr2R	5974735	5974743	-	3	5974738	25	13	5974736	5974743	8
14964	chr2R	5975089	5975214	-	63	5975158	1044	197	5975094	5975162	69
14965	chr2R	5979471	5979510	-	9	5979475	196	65	5979472	5979510	39
14966	chr2R	6013043	6013081	-	6	6013047	84	48	6013046	6013053	8
14967	chr2R	6013902	6014330	-	293	6013910	30130	5539	6013910	6014090	181
14968	chr2R	6015403	6015419	-	5	6015419	1089	855	6015415	6015419	5
14969	chr2R	6015576	6015584	-	3	6015582	53	22	6015577	6015584	8
14970	chr2R	6020867	6020874	-	3	6020868	51	37	6020868	6020874	7
14971	chr2R	6021283	6021291	-	2	6021284	8	5	6021284	6021291	8
14972	chr2R	6026272	6026315	-	10	6026273	63	33	6026273	6026313	41
14973	chr2R	6026363	6026374	-	3	6026364	4	2	6026364	6026374	11
14974	chr2R	6035925	6035953	-	9	6035926	209	83	6035926	6035947	22
14975	chr2R	6036112	6036121	-	2	6036121	58	36	6036113	6036121	9
14976	chr2R	6036554	6036565	-	6	6036564	38	16	6036556	6036565	10
14977	chr2R	6036783	6036902	-	9	6036784	38	10	6036784	6036875	92
14978	chr2R	6046840	6046852	-	2	6046852	5	4	6046841	6046852	12
14979	chr2R	6047360	6047438	-	10	6047365	67	40	6047365	6047396	32
14980	chr2R	6048555	6048560	-	2	6048556	61	42	6048556	6048560	5
14981	chr2R	6049873	6049906	-	6	6049874	30	13	6049874	6049905	32
14982	chr2R	6052831	6052869	-	3	6052869	5	3	6052832	6052869	38
14983	chr2R	6053448	6053467	-	3	6053459	71	54	6053449	6053459	11
14984	chr2R	6056667	6056676	-	2	6056676	16	9	6056668	6056676	9
14985	chr2R	6057349	6057491	-	61	6057357	3885	1532	6057354	6057449	96
14986	chr2R	6057696	6057699	-	2	6057697	39	24	6057697	6057699	3
14987	chr2R	6063861	6063877	-	2	6063877	14	9	6063862	6063877	16
14988	chr2R	6071917	6071923	-	3	6071923	9	4	6071918	6071923	6
14989	chr2R	6074831	6074946	-	42	6074914	391	54	6074835	6074915	81
14990	chr2R	6078627	6078679	-	5	6078642	11	5	6078641	6078679	39
14991	chr2R	6078722	6078743	-	2	6078743	3	2	6078723	6078743	21
14992	chr2R	6080029	6080099	-	7	6080072	16	5	6080030	6080096	67
14993	chr2R	6080825	6080907	-	20	6080837	231	46	6080828	6080841	14
14994	chr2R	6081121	6081199	-	22	6081128	118	17	6081126	6081161	36
14995	chr2R	6081248	6081288	-	5	6081252	34	12	6081249	6081253	5
14996	chr2R	6083327	6083341	-	2	6083341	65	60	6083341	6083341	1
14997	chr2R	6083386	6083411	-	8	6083387	211	77	6083387	6083395	9
14998	chr2R	6083457	6083636	-	59	6083471	1433	357	6083460	6083535	76
14999	chr2R	6090418	6090458	-	3	6090424	36	15	6090419	6090458	40
15000	chr2R	6092241	6092458	-	57	6092277	141	17	6092276	6092417	142
15001	chr2R	6107257	6107258	-	1	6107258	161	161	6107258	6107258	1
15002	chr2R	6111580	6111582	-	2	6111581	136	95	6111581	6111582	2
15003	chr2R	6131544	6131584	-	2	6131545	15	14	6131545	6131545	1
15004	chr2R	6142323	6142333	-	2	6142324	38	31	6142324	6142333	10
15005	chr2R	6154975	6154991	-	3	6154976	16	8	6154976	6154991	16
15006	chr2R	6162605	6162609	-	2	6162609	44	24	6162606	6162609	4
15007	chr2R	6180925	6180942	-	5	6180937	22	14	6180937	6180942	6
15008	chr2R	6181747	6181750	-	2	6181748	43	32	6181748	6181750	3
15009	chr2R	6182266	6182295	-	3	6182295	4	2	6182267	6182295	29
15010	chr2R	6182358	6182491	-	48	6182390	279	96	6182390	6182469	80
15011	chr2R	6197379	6197627	-	119	6197421	2973	905	6197381	6197532	152
15012	chr2R	6207212	6207326	-	25	6207219	173	78	6207219	6207247	29
15013	chr2R	6209728	6209864	-	33	6209782	345	87	6209769	6209845	77
15014	chr2R	6209924	6210014	-	23	6210009	52	8	6209929	6210010	82
15015	chr2R	6211439	6211455	-	4	6211440	12	5	6211440	6211455	16
15016	chr2R	6214274	6214278	-	4	6214275	25	16	6214275	6214277	3
15017	chr2R	6216237	6216354	-	66	6216250	1730	247	6216249	6216316	68
15018	chr2R	6224426	6224463	-	2	6224427	4	2	6224427	6224463	37
15019	chr2R	6339737	6339796	-	4	6339796	70	31	6339738	6339796	59
15020	chr2R	6340174	6340253	-	10	6340175	197	51	6340175	6340251	77
15021	chr2R	6505354	6505367	-	4	6505355	9	4	6505355	6505367	13
15022	chr2R	6506961	6506977	-	4	6506962	15	6	6506962	6506968	7
15023	chr2R	6532603	6532758	-	67	6532610	5141	1658	6532610	6532667	58
15024	chr2R	6574493	6574501	-	4	6574495	73	60	6574495	6574495	1
15025	chr2R	6600124	6600150	-	3	6600149	64	33	6600125	6600150	26
15026	chr2R	6600274	6600439	-	31	6600318	1126	325	6600294	6600382	89
15027	chr2R	6618461	6618486	-	3	6618462	5	2	6618462	6618486	25
15028	chr2R	6625234	6625554	-	148	6625242	12844	5096	6625242	6625376	135
15029	chr2R	6625878	6625884	-	2	6625884	33	23	6625879	6625884	6
15030	chr2R	6625961	6626012	-	34	6625985	25739	12051	6625985	6625996	12
15031	chr2R	6626457	6626617	-	15	6626535	171	18	6626459	6626562	104
15032	chr2R	6626807	6626836	-	3	6626808	23	11	6626808	6626836	29
15033	chr2R	6626879	6627131	-	115	6626927	5635	1260	6626927	6627050	124
15034	chr2R	6627182	6627251	-	18	6627234	164	20	6627192	6627245	54
15035	chr2R	6627308	6627318	-	2	6627318	19	14	6627309	6627318	10
15036	chr2R	6627447	6627496	-	5	6627452	28	13	6627450	6627458	9
15037	chr2R	6630944	6630960	-	4	6630945	47	21	6630945	6630960	16
15038	chr2R	6631999	6632004	-	2	6632000	24	14	6632000	6632004	5
15039	chr2R	6632114	6632138	-	5	6632124	90	29	6632124	6632138	15
15040	chr2R	6632875	6632878	-	2	6632878	24	20	6632876	6632878	3
15041	chr2R	6633639	6633803	-	101	6633647	6495	2032	6633647	6633709	63
15042	chr2R	6633889	6633894	-	4	6633893	37	13	6633890	6633894	5
15043	chr2R	6634312	6634319	-	2	6634319	36	19	6634313	6634319	7
