consensus.cluster	chr	start	end	strand	tpm
5399	chr2L	331993	332022	-	454
5400	chr2L	332979	332994	-	145
5401	chr2L	333617	333649	-	184
5402	chr2L	334497	334520	-	332
5403	chr2L	355560	355583	-	350
5404	chr2L	386603	386662	-	344
5405	chr2L	388897	388901	-	96
5406	chr2L	394841	394865	-	106
5407	chr2L	396586	396726	-	4810
5408	chr2L	396872	396873	-	119
5409	chr2L	396951	397033	-	2309
5410	chr2L	397780	397783	-	334
5411	chr2L	401461	401467	-	71
5412	chr2L	404156	404195	-	329
5413	chr2L	406040	406094	-	203
5414	chr2L	408024	408035	-	1512
5415	chr2L	408080	408097	-	101
5416	chr2L	408140	408160	-	154
5417	chr2L	408875	408943	-	1883
5418	chr2L	408999	409035	-	140
5419	chr2L	412563	412600	-	136
5420	chr2L	413035	413045	-	82
5421	chr2L	413622	413627	-	71
5422	chr2L	413720	413781	-	222
5423	chr2L	414233	414370	-	1355
5424	chr2L	414430	414459	-	611
5425	chr2L	418433	418583	-	1354
5426	chr2L	419574	419576	-	56
5427	chr2L	419711	419790	-	349
5428	chr2L	420886	421096	-	13835
5429	chr2L	423285	423286	-	181
5430	chr2L	440840	440863	-	91
5431	chr2L	441204	441206	-	196
5432	chr2L	441964	441969	-	125
5433	chr2L	442413	442414	-	70
5434	chr2L	448251	448323	-	919
5435	chr2L	448510	448520	-	204
5436	chr2L	448695	448945	-	9951
5437	chr2L	448985	449007	-	212
5438	chr2L	458875	458909	-	148
5439	chr2L	460258	460267	-	144
5440	chr2L	460338	460428	-	907
5441	chr2L	461706	461727	-	69
5442	chr2L	471608	471637	-	84
5443	chr2L	476439	476622	-	1977
5444	chr2L	479511	479532	-	320
5445	chr2L	481041	481046	-	70
5446	chr2L	481931	481942	-	104
5447	chr2L	501375	501378	-	96
5448	chr2L	540497	540502	-	89
5449	chr2L	541387	541576	-	7291
5450	chr2L	541682	541786	-	314
5451	chr2L	542778	543141	-	12241
5452	chr2L	543255	543272	-	716
5453	chr2L	543320	543322	-	77
5454	chr2L	544904	544936	-	747
5455	chr2L	545726	545793	-	1678
5456	chr2L	547003	547037	-	260
5457	chr2L	550435	550436	-	129
5458	chr2L	551947	551977	-	176
5459	chr2L	553026	553064	-	224
5460	chr2L	553645	553834	-	2149
5461	chr2L	560620	560642	-	825
5462	chr2L	562603	562617	-	266
5463	chr2L	563801	563842	-	114
5464	chr2L	566362	566384	-	1113
5465	chr2L	570343	570349	-	67
5466	chr2L	573014	573078	-	487
5467	chr2L	575707	575857	-	2867
5468	chr2L	576480	576490	-	104
5469	chr2L	577082	577147	-	199
5470	chr2L	584040	584067	-	220
5471	chr2L	608308	608443	-	1226
5472	chr2L	608952	609009	-	1427
5473	chr2L	611080	611082	-	92
5474	chr2L	611811	611820	-	68
5475	chr2L	613722	613737	-	95
5476	chr2L	617366	617401	-	387
5477	chr2L	617994	617999	-	222
5478	chr2L	620302	620317	-	81
5479	chr2L	635065	635071	-	56
5480	chr2L	640715	640732	-	65
5481	chr2L	663600	663659	-	506
5482	chr2L	663699	663715	-	60
5483	chr2L	663824	663843	-	249
5484	chr2L	664452	664474	-	100
5485	chr2L	686231	686240	-	67
5486	chr2L	686663	686675	-	263
5487	chr2L	728466	728482	-	134
5488	chr2L	731614	731671	-	203
5489	chr2L	739172	739258	-	441
5490	chr2L	741228	741248	-	172
5491	chr2L	755515	755530	-	106
5492	chr2L	758611	758628	-	355
5493	chr2L	762638	762639	-	54
5494	chr2L	770208	770265	-	391
5495	chr2L	772725	772745	-	239
5496	chr2L	773187	773204	-	382
5497	chr2L	773317	773389	-	165
5498	chr2L	784133	784351	-	1169
5499	chr2L	786150	786241	-	2566
5500	chr2L	789325	789329	-	65
5501	chr2L	792826	792844	-	91
5502	chr2L	797853	797854	-	57
5503	chr2L	812516	812557	-	75
5504	chr2L	813307	813441	-	2567
5505	chr2L	816039	816047	-	247
5506	chr2L	816973	817084	-	1281
5507	chr2L	818076	818127	-	533
5508	chr2L	818174	818182	-	56
5509	chr2L	821215	821256	-	500
5510	chr2L	824325	824411	-	1020
5511	chr2L	827625	827630	-	94
5512	chr2L	833581	833588	-	969
5513	chr2L	833662	833663	-	242
5514	chr2L	833925	833931	-	99
5515	chr2L	834001	834069	-	470
5516	chr2L	834692	834693	-	86
5517	chr2L	834864	834891	-	1804
5518	chr2L	842489	842517	-	90
5519	chr2L	842954	843057	-	649
5520	chr2L	847431	847432	-	61
5521	chr2L	850621	850697	-	3109
5522	chr2L	851250	851372	-	3145
5523	chr2L	851776	851853	-	1364
5524	chr2L	852626	852655	-	117
5525	chr2L	853428	853454	-	229
5526	chr2L	860548	860578	-	201
5527	chr2L	861716	861717	-	97
5528	chr2L	861846	861987	-	1994
5529	chr2L	868077	868203	-	1954
5530	chr2L	868666	868814	-	1244
5531	chr2L	871583	871619	-	261
5532	chr2L	877023	877034	-	104
5533	chr2L	877106	877151	-	329
5534	chr2L	878165	878288	-	2433
5535	chr2L	878715	878720	-	347
5536	chr2L	880760	880774	-	86
5537	chr2L	889982	889989	-	72
5538	chr2L	893755	893770	-	118
5539	chr2L	897787	897788	-	116
5540	chr2L	902924	903006	-	592
5541	chr2L	912467	912468	-	124
5542	chr2L	913300	913302	-	131
5543	chr2L	917734	917806	-	112
5544	chr2L	917852	917853	-	68
5545	chr2L	918434	918440	-	109
5546	chr2L	930195	930196	-	58
5547	chr2L	931265	931284	-	69
5548	chr2L	937829	937836	-	79
5549	chr2L	959812	959815	-	57
5550	chr2L	961869	961871	-	99
5551	chr2L	961963	961975	-	109
5552	chr2L	987714	987743	-	223
5553	chr2L	988541	988543	-	75
5554	chr2L	988910	988912	-	87
5555	chr2L	989441	989476	-	403
5556	chr2L	1006873	1006973	-	518
5557	chr2L	1007102	1007276	-	2638
5558	chr2L	1009749	1009782	-	124
5559	chr2L	1010362	1010426	-	134
5560	chr2L	1011420	1011421	-	220
5561	chr2L	1011977	1011984	-	403
5562	chr2L	1012053	1012054	-	100
5563	chr2L	1012159	1012160	-	198
5564	chr2L	1012311	1012327	-	1473
5565	chr2L	1012392	1012410	-	148
5566	chr2L	1012656	1012664	-	277
5567	chr2L	1013058	1013174	-	356
5568	chr2L	1013222	1013235	-	1011
5569	chr2L	1013322	1013324	-	76
5570	chr2L	1014057	1014064	-	71
5571	chr2L	1023541	1023609	-	196
5572	chr2L	1023741	1023747	-	87
5573	chr2L	1025348	1025451	-	520
5574	chr2L	1026097	1026524	-	101958
5575	chr2L	1026805	1026863	-	18827
5576	chr2L	1027698	1027700	-	67
5577	chr2L	1038532	1038536	-	373
5578	chr2L	1038771	1038777	-	156
5579	chr2L	1044895	1044926	-	243
5580	chr2L	1045144	1045154	-	471
5581	chr2L	1049687	1049693	-	63
5582	chr2L	1050041	1050079	-	345
5583	chr2L	1050865	1050892	-	1048
5584	chr2L	1051013	1051083	-	324
5585	chr2L	1051135	1051142	-	69
5586	chr2L	1051690	1052025	-	6917
5587	chr2L	1055398	1055413	-	195
5588	chr2L	1055525	1055711	-	1387
5589	chr2L	1076946	1076990	-	743
5590	chr2L	1077400	1077412	-	252
5591	chr2L	1077650	1077677	-	110
5592	chr2L	1083080	1083124	-	443
5593	chr2L	1083298	1083313	-	345
5594	chr2L	1083355	1083414	-	318
5595	chr2L	1083758	1083775	-	89
5596	chr2L	1087287	1087311	-	69
5597	chr2L	1102135	1102150	-	57
5598	chr2L	1103482	1103526	-	1714
5599	chr2L	1103567	1103654	-	326
5600	chr2L	1114653	1114661	-	112
5601	chr2L	1114719	1114797	-	1500
5602	chr2L	1114872	1114937	-	233
5603	chr2L	1118538	1118549	-	214
5604	chr2L	1129186	1129241	-	1585
5605	chr2L	1131191	1131236	-	83
5606	chr2L	1132324	1132413	-	1130
5607	chr2L	1132470	1132495	-	137
5608	chr2L	1134289	1134306	-	265
5609	chr2L	1149440	1149563	-	2826
5610	chr2L	1151658	1151754	-	6652
5611	chr2L	1158575	1158627	-	1076
5612	chr2L	1160284	1160412	-	1367
5613	chr2L	1166374	1166380	-	141
5614	chr2L	1166422	1166427	-	251
5615	chr2L	1167131	1167375	-	10328
5616	chr2L	1167440	1167474	-	97
5617	chr2L	1170741	1170776	-	887
5618	chr2L	1174456	1174477	-	62
5619	chr2L	1182288	1182298	-	725
5620	chr2L	1182362	1182462	-	841
5621	chr2L	1185695	1185833	-	887
5622	chr2L	1190646	1190681	-	74
5623	chr2L	1193690	1193693	-	66
5624	chr2L	1198454	1198803	-	42475
5625	chr2L	1198908	1199003	-	6895
5626	chr2L	1199134	1199148	-	1828
5627	chr2L	1214894	1214896	-	173
5628	chr2L	1216687	1216774	-	244
5629	chr2L	1230810	1230831	-	61
5630	chr2L	1244499	1244529	-	1280
5631	chr2L	1244603	1244654	-	190
5632	chr2L	1245903	1246052	-	443
5633	chr2L	1256058	1256086	-	161
5634	chr2L	1258909	1258910	-	60
5635	chr2L	1261763	1261776	-	95
5636	chr2L	1261972	1261975	-	121
5637	chr2L	1262405	1262471	-	254
5638	chr2L	1274721	1274731	-	150
5639	chr2L	1274772	1274825	-	52
5640	chr2L	1275490	1275491	-	61
5641	chr2L	1303939	1303964	-	73
5642	chr2L	1304510	1304525	-	73
5643	chr2L	1319946	1319974	-	487
5644	chr2L	1320042	1320153	-	394
5645	chr2L	1320436	1320468	-	157
5646	chr2L	1334206	1334227	-	860
5647	chr2L	1336774	1336805	-	114
5648	chr2L	1339382	1339453	-	215
5649	chr2L	1345937	1346032	-	2811
5650	chr2L	1347332	1347340	-	434
5651	chr2L	1348751	1348787	-	173
5652	chr2L	1351714	1352005	-	20687
5653	chr2L	1352958	1353195	-	47779
5654	chr2L	1353244	1353273	-	311
5655	chr2L	1353757	1353798	-	219
5656	chr2L	1354092	1354321	-	24374
5657	chr2L	1354894	1355134	-	42551
5658	chr2L	1355652	1355665	-	322
5659	chr2L	1358911	1358974	-	810
5660	chr2L	1359954	1360302	-	44154
5661	chr2L	1362257	1362285	-	79
5662	chr2L	1365954	1366038	-	887
5663	chr2L	1366410	1366427	-	266
5664	chr2L	1366572	1366578	-	55
5665	chr2L	1380080	1380166	-	1229
5666	chr2L	1380586	1380641	-	190
5667	chr2L	1380898	1380988	-	1636
5668	chr2L	1381235	1381299	-	656
5669	chr2L	1384861	1384882	-	201
5670	chr2L	1404402	1404419	-	103
5671	chr2L	1404587	1404626	-	372
5672	chr2L	1415370	1415378	-	77
5673	chr2L	1420069	1420098	-	123
5674	chr2L	1420794	1420799	-	116
5675	chr2L	1426963	1426970	-	105
5676	chr2L	1429286	1429287	-	75
5677	chr2L	1452901	1452913	-	503
5678	chr2L	1453105	1453107	-	92
5679	chr2L	1453998	1454034	-	295
5680	chr2L	1457378	1457468	-	1222
5681	chr2L	1461430	1461460	-	216
5682	chr2L	1463185	1463197	-	204
5683	chr2L	1463687	1463859	-	1974
5684	chr2L	1469152	1469171	-	242
5685	chr2L	1473970	1473971	-	135
5686	chr2L	1477799	1477800	-	82
5687	chr2L	1487928	1487929	-	102
5688	chr2L	1488222	1488223	-	77
5689	chr2L	1497260	1497293	-	611
5690	chr2L	1498429	1498704	-	14855
5691	chr2L	1498760	1498770	-	170
5692	chr2L	1500149	1500203	-	129
5693	chr2L	1500832	1500940	-	2076
5694	chr2L	1502369	1502376	-	71
5695	chr2L	1505141	1505188	-	618
5696	chr2L	1508751	1508779	-	95
5697	chr2L	1508861	1508868	-	142
5698	chr2L	1509933	1510033	-	495
5699	chr2L	1516734	1516912	-	8374
5700	chr2L	1517532	1517557	-	343
5701	chr2L	1525607	1525745	-	1110
5702	chr2L	1526142	1526147	-	420
5703	chr2L	1535493	1535494	-	66
5704	chr2L	1536115	1536153	-	71
5705	chr2L	1548380	1548398	-	102
5706	chr2L	1584843	1585134	-	47689
5707	chr2L	1587002	1587098	-	4561
5708	chr2L	1592882	1592890	-	110
5709	chr2L	1594801	1595055	-	3763
5710	chr2L	1595186	1595193	-	115
5711	chr2L	1596318	1596319	-	92
5712	chr2L	1609271	1609291	-	132
5713	chr2L	1611453	1611458	-	396
5714	chr2L	1612505	1612956	-	33951
5715	chr2L	1613043	1613064	-	83
5716	chr2L	1614070	1614089	-	237
5717	chr2L	1619293	1619319	-	506
5718	chr2L	1619557	1619566	-	133
5719	chr2L	1619666	1619734	-	2229
5720	chr2L	1619780	1619826	-	85
5721	chr2L	1639685	1639694	-	74
5722	chr2L	1674031	1674052	-	391
5723	chr2L	1674611	1674656	-	400
5724	chr2L	1674816	1674901	-	1452
5725	chr2L	1674951	1674981	-	156
5726	chr2L	1675151	1675174	-	192
5727	chr2L	1676366	1676389	-	121
5728	chr2L	1676967	1676991	-	596
5729	chr2L	1678091	1678135	-	549
5730	chr2L	1688310	1688312	-	128
5731	chr2L	1689712	1689766	-	560
5732	chr2L	1690899	1690922	-	128
5733	chr2L	1691223	1691250	-	177
5734	chr2L	1691384	1691406	-	285
5735	chr2L	1693909	1693916	-	57
5736	chr2L	1707128	1707273	-	1977
5737	chr2L	1707489	1707551	-	1335
5738	chr2L	1711294	1711340	-	818
5739	chr2L	1716241	1716251	-	597
5740	chr2L	1716662	1716792	-	1260
5741	chr2L	1716874	1716942	-	1822
5742	chr2L	1716990	1717000	-	68
5743	chr2L	1724767	1725404	-	35042
5744	chr2L	1728068	1728190	-	6034
5745	chr2L	1728669	1728675	-	151
5746	chr2L	1729489	1729554	-	93
5747	chr2L	1731355	1731461	-	1201
5748	chr2L	1733106	1733119	-	215
5749	chr2L	1750679	1750861	-	6106
5750	chr2L	1755206	1755208	-	126
5751	chr2L	1758281	1758594	-	16673
5752	chr2L	1758931	1758946	-	217
5753	chr2L	1793631	1793670	-	210
5754	chr2L	1821196	1821342	-	7258
5755	chr2L	1824247	1824479	-	3040
5756	chr2L	1831604	1831906	-	30574
5757	chr2L	1832425	1832508	-	282
5758	chr2L	1839373	1839387	-	200
5759	chr2L	1839445	1839707	-	3361
5760	chr2L	1845967	1845977	-	118
5761	chr2L	1846081	1846106	-	51
5762	chr2L	1858608	1858778	-	4003
5763	chr2L	1900933	1900934	-	69
5764	chr2L	1945148	1945443	-	10237
5765	chr2L	1945552	1945559	-	110
5766	chr2L	1945809	1945902	-	1472
5767	chr2L	1950233	1950240	-	175
5768	chr2L	1955377	1955378	-	76
5769	chr2L	1955424	1955500	-	71
5770	chr2L	1969720	1969722	-	56
5771	chr2L	1970054	1970058	-	69
5772	chr2L	1975457	1975529	-	739
5773	chr2L	1975576	1975680	-	693
5774	chr2L	1981012	1981026	-	138
5775	chr2L	1982049	1982052	-	67
5776	chr2L	1984503	1984744	-	17440
5777	chr2L	1991701	1991746	-	119
5778	chr2L	1997099	1997103	-	128
5779	chr2L	1997581	1997593	-	204
5780	chr2L	2006759	2006971	-	12963
5781	chr2L	2023694	2023717	-	64
5782	chr2L	2024681	2024702	-	233
5783	chr2L	2032502	2032514	-	438
5784	chr2L	2036406	2036410	-	122
5785	chr2L	2041589	2041608	-	68
5786	chr2L	2044292	2044318	-	249
5787	chr2L	2049843	2049853	-	112
5788	chr2L	2059114	2059138	-	723
5789	chr2L	2059305	2059402	-	2011
5790	chr2L	2067294	2067333	-	56
5791	chr2L	2081289	2081359	-	2420
5792	chr2L	2098377	2098494	-	3988
5793	chr2L	2099685	2099696	-	62
5794	chr2L	2100021	2100054	-	350
5795	chr2L	2127312	2127330	-	398
5796	chr2L	2128152	2128327	-	1237
5797	chr2L	2137346	2137388	-	536
5798	chr2L	2137481	2137581	-	577
5799	chr2L	2137766	2137770	-	180
5800	chr2L	2138963	2138966	-	125
5801	chr2L	2139035	2139069	-	220
5802	chr2L	2141091	2141098	-	174
5803	chr2L	2141428	2141434	-	190
5804	chr2L	2143413	2143417	-	77
5805	chr2L	2143505	2143514	-	213
5806	chr2L	2145372	2145412	-	252
5807	chr2L	2145496	2145546	-	662
5808	chr2L	2145603	2145635	-	587
5809	chr2L	2155045	2155083	-	256
5810	chr2L	2155398	2155400	-	62
5811	chr2L	2156468	2156483	-	341
5812	chr2L	2157393	2157442	-	523
5813	chr2L	2157884	2157924	-	727
5814	chr2L	2177735	2177789	-	241
5815	chr2L	2178024	2178087	-	3117
5816	chr2L	2178204	2178211	-	187
5817	chr2L	2178441	2178475	-	814
5818	chr2L	2178533	2178599	-	362
5819	chr2L	2186921	2186939	-	92
5820	chr2L	2187028	2187097	-	190
5821	chr2L	2189905	2189974	-	788
5822	chr2L	2190084	2190192	-	1032
5823	chr2L	2192517	2192706	-	11966
5824	chr2L	2209553	2209575	-	429
5825	chr2L	2210177	2210181	-	80
5826	chr2L	2212678	2213084	-	34510
5827	chr2L	2213415	2213423	-	108
5828	chr2L	2213691	2213787	-	709
5829	chr2L	2213909	2213950	-	248
5830	chr2L	2215161	2215255	-	316
5831	chr2L	2216392	2216666	-	9648
5832	chr2L	2216710	2216742	-	165
5833	chr2L	2216906	2216909	-	81
5834	chr2L	2225535	2225733	-	2071
5835	chr2L	2231303	2231352	-	755
5836	chr2L	2231755	2231860	-	1375
5837	chr2L	2237053	2237259	-	14017
5838	chr2L	2238300	2238503	-	10851
5839	chr2L	2239103	2239149	-	212
5840	chr2L	2239407	2239647	-	8088
5841	chr2L	2243518	2243519	-	184
5842	chr2L	2244393	2244431	-	224
5843	chr2L	2245721	2245722	-	104
5844	chr2L	2251547	2251572	-	153
5845	chr2L	2254175	2254227	-	679
5846	chr2L	2257470	2257536	-	1585
5847	chr2L	2257589	2257600	-	77
5848	chr2L	2259696	2259760	-	1655
5849	chr2L	2263371	2263388	-	82
5850	chr2L	2264230	2264317	-	2002
5851	chr2L	2264957	2264985	-	477
5852	chr2L	2265460	2265483	-	306
5853	chr2L	2268260	2268366	-	912
5854	chr2L	2276000	2276012	-	187
5855	chr2L	2276179	2276217	-	193
5856	chr2L	2278054	2278092	-	286
5857	chr2L	2278292	2278298	-	137
5858	chr2L	2283784	2283786	-	149
5859	chr2L	2287017	2287196	-	3340
5860	chr2L	2287848	2287855	-	88
5861	chr2L	2288491	2288767	-	84062
5862	chr2L	2288841	2288848	-	405
5863	chr2L	2289177	2289294	-	369
5864	chr2L	2290203	2290489	-	27775
5865	chr2L	2290533	2290556	-	74
5866	chr2L	2293521	2293535	-	179
5867	chr2L	2299348	2299399	-	109
5868	chr2L	2299636	2299659	-	259
5869	chr2L	2308792	2308973	-	3933
5870	chr2L	2310495	2310497	-	53
5871	chr2L	2310563	2310728	-	6804
5872	chr2L	2359174	2359186	-	224
5873	chr2L	2359314	2359410	-	1252
5874	chr2L	2359537	2359714	-	7566
5875	chr2L	2359782	2359805	-	187
5876	chr2L	2359917	2360191	-	5222
5877	chr2L	2360308	2360363	-	4206
5878	chr2L	2361498	2361499	-	143
5879	chr2L	2370149	2370282	-	789
5880	chr2L	2372448	2372663	-	9062
5881	chr2L	2374809	2374812	-	304
5882	chr2L	2376925	2376956	-	228
5883	chr2L	2384748	2385022	-	28163
5884	chr2L	2389570	2389642	-	1345
5885	chr2L	2389719	2390070	-	18846
5886	chr2L	2390245	2390441	-	9423
5887	chr2L	2390482	2390504	-	142
5888	chr2L	2390581	2390586	-	192
5889	chr2L	2410649	2410868	-	3779
5890	chr2L	2413295	2413381	-	496
5891	chr2L	2413534	2413633	-	194
5892	chr2L	2414907	2414930	-	110
5893	chr2L	2415425	2415733	-	98287
5894	chr2L	2416421	2416609	-	26215
5895	chr2L	2418396	2418454	-	697
5896	chr2L	2420627	2420763	-	2143
5897	chr2L	2470798	2470806	-	132
5898	chr2L	2471668	2471702	-	156
5899	chr2L	2472204	2472239	-	744
5900	chr2L	2484385	2484460	-	2877
5901	chr2L	2484520	2484527	-	149
5902	chr2L	2485010	2485178	-	4711
5903	chr2L	2488103	2488167	-	436
5904	chr2L	2488687	2488767	-	338
5905	chr2L	2488875	2488887	-	136
5906	chr2L	2488999	2489021	-	228
5907	chr2L	2489425	2489433	-	79
5908	chr2L	2489486	2489494	-	199
5909	chr2L	2489562	2489591	-	235
5910	chr2L	2490208	2490379	-	4905
5911	chr2L	2508028	2508040	-	246
5912	chr2L	2508349	2508356	-	131
5913	chr2L	2509116	2509117	-	53
5914	chr2L	2517101	2517157	-	877
5915	chr2L	2532971	2532981	-	864
5916	chr2L	2551133	2551146	-	613
5917	chr2L	2551263	2551529	-	2608
5918	chr2L	2552863	2552867	-	182
5919	chr2L	2554571	2554611	-	57
5920	chr2L	2562883	2562893	-	719
5921	chr2L	2564850	2564909	-	504
5922	chr2L	2564953	2564959	-	80
5923	chr2L	2565000	2565043	-	1642
5924	chr2L	2565088	2565124	-	53
5925	chr2L	2573426	2573442	-	151
5926	chr2L	2575275	2575397	-	2261
5927	chr2L	2579105	2579421	-	19326
5928	chr2L	2579482	2579553	-	241
5929	chr2L	2581435	2581803	-	14732
5930	chr2L	2581908	2581929	-	87
5931	chr2L	2600436	2600462	-	257
5932	chr2L	2601008	2601010	-	90
5933	chr2L	2601299	2601305	-	65
5934	chr2L	2609569	2609570	-	109
5935	chr2L	2616074	2616253	-	1132
5936	chr2L	2618050	2618058	-	284
5937	chr2L	2618114	2618175	-	826
5938	chr2L	2618217	2618223	-	118
5939	chr2L	2623942	2623951	-	90
5940	chr2L	2625461	2625478	-	315
5941	chr2L	2636882	2636893	-	78
5942	chr2L	2639186	2639326	-	1453
5943	chr2L	2646558	2646721	-	3731
5944	chr2L	2648366	2648456	-	2566
5945	chr2L	2649519	2649560	-	52
5946	chr2L	2650326	2650339	-	121
5947	chr2L	2650960	2651011	-	348
5948	chr2L	2651340	2651438	-	701
5949	chr2L	2651671	2651707	-	545
5950	chr2L	2651971	2652044	-	518
5951	chr2L	2657158	2657160	-	58
5952	chr2L	2659312	2659316	-	66
5953	chr2L	2663790	2663791	-	725
5954	chr2L	2669620	2669834	-	1608
5955	chr2L	2674576	2674579	-	70
5956	chr2L	2678669	2678707	-	504
5957	chr2L	2695306	2695418	-	741
5958	chr2L	2700927	2700969	-	104
5959	chr2L	2731460	2731472	-	78
5960	chr2L	2738837	2738847	-	123
5961	chr2L	2740475	2740483	-	144
5962	chr2L	2743341	2743589	-	15022
5963	chr2L	2743698	2743723	-	77
5964	chr2L	2744504	2744527	-	182
5965	chr2L	2744768	2744860	-	457
5966	chr2L	2744914	2744955	-	146
5967	chr2L	2746866	2747010	-	5090
5968	chr2L	2748393	2748405	-	376
5969	chr2L	2758404	2758652	-	3812
5970	chr2L	2759734	2759814	-	568
5971	chr2L	2763542	2763621	-	547
5972	chr2L	2763983	2763985	-	94
5973	chr2L	2764077	2764101	-	1798
5974	chr2L	2764143	2764228	-	153
5975	chr2L	2767281	2767498	-	17027
5976	chr2L	2768589	2768842	-	10142
5977	chr2L	2768906	2768933	-	77
5978	chr2L	2770045	2770047	-	96
5979	chr2L	2770873	2771233	-	32893
5980	chr2L	2771641	2771655	-	61
5981	chr2L	2771739	2771762	-	803
5982	chr2L	2782370	2782387	-	203
5983	chr2L	2783462	2783463	-	65
5984	chr2L	2785096	2785098	-	82
5985	chr2L	2785628	2785638	-	87
5986	chr2L	2791357	2791367	-	105
5987	chr2L	2799791	2799797	-	55
5988	chr2L	2812431	2812462	-	52
5989	chr2L	2814319	2814505	-	6026
5990	chr2L	2815383	2815388	-	277
5991	chr2L	2815969	2816018	-	352
5992	chr2L	2822587	2822588	-	161
5993	chr2L	2823574	2823633	-	888
5994	chr2L	2830552	2830562	-	267
5995	chr2L	2834885	2834901	-	811
5996	chr2L	2839945	2839981	-	402
5997	chr2L	2840157	2840211	-	396
5998	chr2L	2841667	2841761	-	1163
5999	chr2L	2841815	2841834	-	102
6000	chr2L	2842585	2842633	-	1871
6001	chr2L	2844590	2844635	-	450
6002	chr2L	2845925	2845967	-	80
6003	chr2L	2849503	2849515	-	152
6004	chr2L	2868619	2868834	-	16949
6005	chr2L	2868898	2869064	-	10294
6006	chr2L	2869123	2869208	-	273
6007	chr2L	2873942	2873946	-	274
6008	chr2L	2873997	2874037	-	251
6009	chr2L	2874926	2874928	-	100
6010	chr2L	2877081	2877269	-	3925
6011	chr2L	2878537	2878544	-	930
6012	chr2L	2878957	2879041	-	216
6013	chr2L	2880683	2880871	-	3339
6014	chr2L	2896041	2896043	-	100
6015	chr2L	2905361	2905395	-	250
6016	chr2L	2905567	2905568	-	92
6017	chr2L	2906765	2906783	-	415
6018	chr2L	2907071	2907072	-	99
6019	chr2L	2912753	2912773	-	84
6020	chr2L	2963829	2963850	-	902
6021	chr2L	2964004	2964034	-	122
6022	chr2L	2968445	2968619	-	1054
6023	chr2L	2969768	2970113	-	3657
6024	chr2L	2971551	2971586	-	78
6025	chr2L	2971688	2971699	-	330
6026	chr2L	2972372	2972387	-	479
6027	chr2L	2972740	2972778	-	183
6028	chr2L	2974853	2975065	-	16115
6029	chr2L	2975149	2975234	-	380
6030	chr2L	2975311	2975316	-	125
6031	chr2L	2975371	2975603	-	8684
6032	chr2L	2976797	2976808	-	73
6033	chr2L	2978525	2978630	-	1869
6034	chr2L	2979510	2979718	-	1645
6035	chr2L	2979971	2979988	-	553
6036	chr2L	2980037	2980093	-	256
6037	chr2L	2981030	2981193	-	9835
6038	chr2L	2981285	2981294	-	162
6039	chr2L	2984771	2984772	-	94
